index	V7-arm-healthy-BA7	V7-arm-healthy-BB3	V7-arm-healthy-BB7	V7-arm-healthy-BB6	V7-arm-psoriasis-BB9	V7-arm-healthy-BA5	V7-arm-healthy-BA3	V7-arm-healthy-BA4	V7-arm-healthy-BB4	V7-arm-healthy-BA6	V7-arm-healthy-BA8	V7-arm-healthy-BB8	V7-arm-psoriasis-BB10	V7-arm-psoriasis-BA10	V7-arm-psoriasis-BA9	V7-arm-healthy-BB12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
315.227__2.49_6125	1088406669.4591608	54941358.05521208	444691787.3540503	165457156.7719628	194580471.4418765	24144526.11234219	144647798.64612633	44397404.807661474	21203290.859655667	83114203.57851134	78261735.2343592	42589309.63948994	27246076.255835865	23251376.388935976	79840362.76877093	6091115.865023988	183162196.36529636	157679040.20243597	157679040.20243597	119600070.7803884	195758009.62448353	157679040.20243597	81229571.71385482	66601546.64478564	66601546.64478564	66601546.64478564	48765333.847351015	79051049.00156507	66601546.64478564	53543219.5123034	2197946356.3835564	2522864643.2389755	2522864643.2389755	956800566.2431072	1566064076.9958682	2522864643.2389755	324918286.8554193
315.124_C16H16N3O4_5.51_2	35197987.07289794	2633797.9401167016	151200400.9908852	178305835.79626304	91039420.30469844	118389918.02321126	143252055.18193054	86583418.67408937	122907191.25225632	81132625.30228041	50356164.75600434	171062240.36412686	85262335.17208254	45757463.79034784	173908435.91745126	189143.6707955867	95100898.25207148	96073652.13808987	96073652.13808987	100325045.68640308	91822258.58977662	96073652.13808987	98991913.79614502	102486668.3486503	88811419.4893939	88811419.4893939	106973305.77847737	83858021.9881849	88811419.4893939	88150877.73839049	1141210779.0248578	1537178434.2094378	1537178434.2094378	802600365.4912246	734578068.718213	1537178434.2094378	395967655.1845801
315.123_C9H23N4O4PS_7.26_895	72610651.5577711	52298670.09290614	47781759.338809036	114029907.44630252	188198127.10437885	112423802.12292008	82984880.82802033	140752977.39267114	46333257.35229937	36680832.99653341	333673813.6054003	49091866.17033869	49620039.275385715	89945751.06877758	64365770.81513283	30619540.384437807	93273496.6073675	94463227.97200531	94463227.97200531	72246645.89560726	116679810.04840335	94463227.97200531	98032422.06591874	62454660.82533862	68488211.18645197	68488211.18645197	49355952.7228622	86465315.94839895	68488211.18645197	77155760.94195521	1119281959.28841	1511411647.552085	1511411647.552085	577973167.1648581	933438480.3872268	1511411647.552085	392129688.263675
314.269_C16H33N4O2_6.85_2010	58296377.83580768	23049537.87935247	71130604.60203287	70563415.02759548	31956186.665439483	75950544.00131606	48821957.68422348	195798530.91981837	136941291.8000542	51928847.96332479	105227540.82976286	98735624.2387258	136853597.8245139	143901408.42204738	57699275.379515454	1842051.311132899	78190527.00776224	81793549.52404144	81793549.52404144	71384038.6686059	92203060.37947701	81793549.52404144	92602617.07287906	70847009.81481418	70847009.81481418	70847009.81481418	70847009.81481418	67123460.91856188	70847009.81481418	97276436.60201469	938286324.0931469	1308696792.384663	1308696792.384663	571072309.3488472	737624483.0358161	1308696792.384663	370410468.29151624
313.321_C19H40N2O_5.38_1282	166994645.29069936	43735377.46014416	7744442.592627685	35357068.5591042	17674500.270599935	337141382.0607175	78127152.33191365	260718073.0729522	129116293.096385	137350538.61931485	152448178.0868626	43666286.63434327	24586667.262555204	112892135.1803556	40701663.783104934	3625577.57789293	116335417.94857977	99492498.86747332	99492498.86747332	38188276.68170655	160796721.05324012	99492498.86747332	48963741.62415392	103621722.71414933	60931264.896028906	60931264.896028906	29971867.9108297	144899358.35308874	60931264.896028906	32644165.52283007	1396025015.3829572	1591879981.879573	1591879981.879573	305506213.4536524	1286373768.425921	1591879981.879573	195854966.49661568
313.274_C19H36O3_7.74_2322	99934852.56846298	10236120.318657627	33069367.847277526	94503540.06419064	19051009.32144429	132045325.88105856	14339343.409179907	161319070.31260878	135026176.12794682	117153950.68039672	131219452.7021838	75344580.70996554	72174657.82005556	65857531.19719439	58146690.28074808	5191009.130847542	84115232.47939804	76538292.39826366	76538292.39826366	55574557.667548195	97502027.12897915	76538292.39826366	53807472.15486058	97219196.31632681	73759619.26501055	73759619.26501055	52622012.83366654	108544401.62442985	73759619.26501055	62002110.73897123	1009382789.7527765	1224612678.3722186	1224612678.3722186	444596461.34038556	780016217.0318332	1224612678.3722186	215229888.6194423
313.273_C19H36O3_7.25_765	108974741.39398378	6290662.562874573	73900523.7118221	67344892.16204682	18363552.444252707	125920180.76422223	40585020.39457351	156016422.60025325	111811093.04544933	89895873.72404133	130173540.82811318	59602397.16392579	85554249.46413016	102146607.7593	25512985.866586663	3772242.927105306	81190632.60653426	75366561.67579255	75366561.67579255	53329951.68520085	97403171.66638425	75366561.67579255	57894348.88356738	81898198.71793172	79727386.58797613	79727386.58797613	63473644.66298631	105560674.57664189	79727386.58797613	55533617.66535841	974287591.2784111	1205864986.8126807	1205864986.8126807	426639613.4816068	779225373.331074	1205864986.8126807	231577395.5342695
313.143_C14H20N2O6_6.31_2764	33256184.26105217	157126240.54732275	33944334.84551745	138977777.91077253	49226542.88673789	45443150.44707893	60467885.95673002	165327005.85664013	323676610.3374739	175220457.68261936	130826423.35049425	48036482.23341616	62688523.22928428	57456781.347866856	74960840.582111	43196246.447125465	112958233.32302023	99989467.9951402	99989467.9951402	107109094.8047063	92869841.1855741	99989467.9951402	61083172.01150001	95647154.65361214	61578204.59300715	61578204.59300715	55957533.058011085	67714363.2694205	61578204.59300715	60072652.28857557	1355498799.8762429	1599831487.922243	1599831487.922243	856872758.4376504	742958729.4845928	1599831487.922243	244332688.04600003
313.091_C12H18O8_3.43_1819	100932566.56636125	53582921.12991804	82084219.05377053	72344419.53209719	48019465.37197686	109488932.1032093	41893394.48561708	71309506.95953809	107617451.26332632	106214628.75631897	76473401.92398657	50666399.36417373	36660586.240583874	56664701.47546697	99332087.29426205	1964271.8064871973	72881009.41206701	69703059.58294338	69703059.58294338	56617466.72029172	82788652.44559503	69703059.58294338	60169210.09557244	74408910.72804189	71826963.24581763	71826963.24581763	52124660.24704589	87902744.6091243	71826963.24581763	52342083.42372191	874572112.9448042	1115248953.327094	1115248953.327094	452939733.76233375	662309219.5647602	1115248953.327094	240676840.38228977
312.362_C21H45N_7.31_2337	48564655.517983	26396230.00308401	169166464.66510025	174515705.49411744	54458332.24798502	108456806.65307568	85638282.25950778	531126039.64874357	76346521.37311807	167691716.86624095	37611504.86326116	50796170.10729251	65446800.49358453	43444376.0692124	343677458.65424085	11570082.03406994	123990014.95713288	124681696.68441358	124681696.68441358	78587038.30229396	170776355.06653315	124681696.68441358	126756741.8662557	80992401.81631292	70896660.93335131	70896660.93335131	59952566.370784774	97047544.45629174	70896660.93335131	59952566.370784774	1487880179.4855945	1994907146.9506173	1994907146.9506173	628696306.4183517	1366210840.5322652	1994907146.9506173	507026967.4650228
312.362_C21H45N_6.83_392	319046716.4448827	67060848.3508321	26560908.112318423	27371486.801628258	9270167.445419595	744760456.6328833	12557726.122014	1741614535.3866594	356886050.2431235	39297966.869045205	265133108.08125338	25834929.692016907	15337228.60940943	243866521.7171683	46471655.63418825	2711408.2254264895	302403011.74684036	246486357.1480168	246486357.1480168	66379128.43502183	426593585.8610118	246486357.1480168	78736393.35154639	53179407.60993865	42884811.25161673	42884811.25161673	26197918.902167663	254499814.89921084	42884811.25161673	30904442.12179884	3628836140.9620843	3943781714.368269	3943781714.368269	531033027.48017466	3412748686.8880944	3943781714.368269	314945573.40618557
311.256_C19H34O3_7.07_366	85691122.74918644	33577600.97930483	34380826.14169833	38549048.044580266	24226531.240719017	195156631.78040767	31596580.45057961	187564078.5110097	161994253.84756523	61563581.06011516	218405884.44366515	138635519.09481514	41429163.220889285	139673576.823552	64950195.58082866	1614266.2522535434	99060782.77959841	91188053.76382312	91188053.76382312	59300901.1027282	123075206.42491806	91188053.76382312	67569866.71649724	73627351.9046508	63256888.32047191	63256888.32047191	36464937.0931393	112682349.78636923	63256888.32047191	53189679.40085897	1188729393.355181	1459008860.22117	1459008860.22117	474407208.8218256	984601651.3993444	1459008860.22117	270279466.86598897
311.164_C20H22O3_7.23_2126	87423798.56093286	77271925.21786807	14039556.368597379	32285654.646191936	28505759.40695112	281578378.7375288	61946143.845248625	346217709.7617574	142308719.79293832	84667398.87634732	218931969.4030901	37683566.320501074	23381137.387507036	130551852.36005268	114180655.26132037	394121.9552030374	115395745.29051708	105085521.74387726	105085521.74387726	44483805.136969745	165687238.35078478	105085521.74387726	74154851.1039578	80969662.0471077	80969662.0471077	80969662.0471077	30395707.026571527	122366253.81068653	80969662.0471077	71343207.33413574	1384748943.4862049	1681368347.9020362	1681368347.9020362	355870441.09575796	1325497906.8062782	1681368347.9020362	296619404.4158312
311.164_C20H22O3_6.24_4318	24803830.388739336	60411285.73869577	16636242.856347108	18431142.644921906	38487889.046865635	378092549.19528514	8958251.693189377	498870170.6377952	238358938.97864437	82007822.19470574	286691624.880817	44613934.442424394	12573561.985322606	160417266.2851058	34972486.6753988	3793262.3910094243	138472421.3368812	119257516.25220424	119257516.25220424	54163282.26052891	184351750.24387956	119257516.25220424	61612800.99817321	52512610.09056008	41550911.744645014	41550911.744645014	28459515.84589377	121212544.23990577	41550911.744645014	36730187.86113222	1661669056.0425744	1908120260.0352678	1908120260.0352678	433306258.08423126	1474814001.9510365	1908120260.0352678	246451203.99269283
310.347_C21H43N_6.46_835	184218559.70177788	52346535.20890527	7618923.000331502	32187425.973478623	12583553.498889476	685742805.7678885	232850524.47345528	358617857.2579422	68185197.98840119	97002464.45937926	373845150.7055994	41244326.57161002	27381021.11226824	98160030.13121793	177182104.77825752	33904.037352859916	177824472.92884347	153075024.0416722	153075024.0416722	30197610.923904646	275952437.1594398	153075024.0416722	78826677.38015829	82593831.22389022	82593831.22389022	82593831.22389022	29784223.54287343	208534542.08761656	82593831.22389022	62770525.62174308	2133893675.1461217	2449200384.666755	2449200384.666755	241580887.39123717	2207619497.2755184	2449200384.666755	315306709.52063316
310.31_C20H39NO_7.91_2133	104548254.98161921	41611219.34382514	48039151.154283226	51297098.4517366	52909286.62652692	230342779.35339862	33078450.537675854	268980213.609578	56498626.05593926	97473688.98219125	124876646.34978424	59905786.917138785	26936574.51016937	95286443.68327375	48245213.99175218	10644144.941097716	93941338.38985567	84417098.71812437	84417098.71812437	43480236.00008963	125353961.43615913	84417098.71812437	55844379.702930555	58202206.48653902	54703956.34123309	54703956.34123309	49668124.80300991	101010971.98190522	54703956.34123309	50577250.30913955	1127296060.678268	1350673579.48999	1350673579.48999	347841888.00071704	1002831691.4892731	1350673579.48999	223377518.81172222
310.222_C14H31NO6_3.74_1394	73392976.4734164	49716312.72774072	170792745.30744323	23996750.163199037	119297657.02413036	34413828.53203982	38927533.96000351	24989331.951487854	43148071.623293385	23691481.161836535	312036700.94460016	75481455.63143283	1310893835.2863712	252532073.63404864	118798439.66565143	9669270.350807613	73354704.90227509	167611154.02734393	167611154.02734393	225374512.2643023	109847795.79038554	167611154.02734393	450380501.4025504	41037802.79164845	61554644.60057856	61554644.60057856	62598884.179586776	56160255.21670996	61554644.60057856	185914865.3290895	880256458.827301	2681778464.437503	2681778464.437503	1802996098.1144185	878782366.3230844	2681778464.437503	1801522005.6102016
310.222_C14H31NO6_3.43_1003	29297296.73228575	60019335.530061655	224205262.05127499	9416083.32465531	179732734.00532	94779938.9912643	16614843.445890373	12582739.296589777	49608272.28072935	15622074.118968438	415390950.3086896	127981640.72795352	1462943261.0158684	318991219.4371144	24868633.282957137	7048524.691590747	88547246.79166283	190568925.57757586	190568925.57757586	265119389.20343176	116018461.95171998	190568925.57757586	496633961.935315	39452784.50650755	54813803.90539551	54813803.90539551	94000488.1290076	27082965.007621445	54813803.90539551	249361976.72121722	1062566961.4999539	3049102809.241214	3049102809.241214	2120955113.627454	928147695.6137599	3049102809.241214	1986535847.74126
310.163__4.14_5321	65902307.84502292	48487510.24428958	160221583.63800994	54271395.60980866	102936563.1168322	42771293.28155469	50644107.27837178	40527899.34730573	193978001.62835342	61833734.21336501	58791107.5984503	40351182.38992064	158322361.61084488	105867568.77037019	93284872.74457084	25830120.76857646	70300853.65358575	81501350.63035294	81501350.63035294	98049839.87582947	64952861.38487644	81501350.63035294	115102841.56065452	52457751.44409022	60312420.90590766	60312420.90590766	78603979.36332043	60312420.90590766	60312420.90590766	104402065.94360119	843610243.843029	1304021610.085647	1304021610.085647	784398719.0066358	519622891.0790115	1304021610.085647	460411366.2426181
309.24_C19H32O3_6.71_3915	7.084568665635908	7.084568665635908	135952837.27070975	7.084568665635908	67037298.83989117	141553500.5219162	62685149.12462971	80662844.3020174	247832905.3193566	188718456.73246267	7.084568665635908	132798185.11243206	138538662.32625484	143064178.5213331	7.084568665635908	7.084568665635908	82516992.8171973	83677753.78615096	83677753.78615096	90269988.7652938	77085518.80700815	83677753.78615096	87160036.69301195	71673996.71332356	73850071.5709543	73850071.5709543	99917741.97616161	71673996.71332356	73850071.5709543	102787980.583073	990203913.8063675	1338844060.5784154	1338844060.5784154	722159910.1223505	616684150.4560652	1338844060.5784154	348640146.7720478
308.331_C21H41N_6.18_564	105850055.01333651	36025471.28653277	10739961.615125237	12463956.929744149	8831433.031993177	720442333.1618495	150674369.18127832	387216467.89292383	74162296.92519169	117921607.53376997	403015110.8165481	20379282.543725915	16065226.036677267	141151797.40369555	144357064.61365315	28296.82254799374	169909934.14354783	146832795.67553705	146832795.67553705	22336990.648942277	271328600.70213187	146832795.67553705	77601380.27150479	90006175.96926409	90006175.96926409	90006175.96926409	14264591.483210709	147515716.89746574	90006175.96926409	78608511.72018641	2038919209.722574	2349324730.808593	2349324730.808593	178695925.1915382	2170628805.617055	2349324730.808593	310405521.08601916
306.3_C15H37N4O2_7.06_1144	83735584.68254682	32956117.41252337	59191379.506184526	33526942.239029594	25066040.437382434	179065776.5801285	59872229.94060357	140345356.19577587	177638100.613318	62289293.460800044	104781450.00411697	134671478.30787456	78267363.30941822	150976861.00166404	71881485.61640361	709689.8344375461	89065283.23144494	87185946.82138798	87185946.82138798	67753388.95752102	106618504.68525493	87185946.82138798	81547937.59121707	73012439.07167344	75074424.46291092	75074424.46291092	46359160.87260706	94258517.3433319	75074424.46291092	75074424.46291092	1068783398.7773393	1394975149.1422076	1394975149.1422076	542027111.6601682	852948037.4820395	1394975149.1422076	326191750.3648683
