#SampleID	V7-arm-healthy-BA7	V7-arm-healthy-BB3	V7-arm-healthy-BB7	V7-arm-healthy-BB6	V7-arm-psoriasis-BB9	V7-arm-healthy-BA5	V7-arm-healthy-BA3	V7-arm-healthy-BA4	V7-arm-healthy-BB4	V7-arm-healthy-BA6	V7-arm-healthy-BA8	V7-arm-healthy-BB8	V7-arm-psoriasis-BB10	V7-arm-psoriasis-BA10	V7-arm-psoriasis-BA9	V7-arm-healthy-BB12
605.423_C29H64N5O3Se_6.65_354	194219194.28790864	33170599.38775246	30257626.42994447	46577728.70521053	44237637.97126252	103470077.7248898	92083777.94479829	82418121.05548793	57073787.30050406	154129781.04181647	148096586.6899196	61768009.11759634	34476981.34898709	146073185.18740612	112434065.11146356	258357.03940826183
604.446_C31H61N3O8_7.62_1627	164026301.24067143	98799690.04327928	58124722.37851175	29438931.39541992	40602082.14969964	28598290.990001153	75027591.51753889	30932428.268071305	366878607.2060033	96686366.86776121	27011721.85016265	114009471.26629505	29365544.715456147	45952272.24271271	26508671.21519361	2476175.05444776
604.417_C20H53N13O8_7.69_2700	237451434.5869397	69697421.96928039	57104120.23876911	80378620.4130702	86596930.41309737	101468027.789249	38484038.399334505	129246976.07022025	39118393.18026805	43867092.38150327	88926737.42600507	150126258.94691935	293363289.9511229	27433442.79208236	24801603.09683302	369676.1548492501
604.413__6.72_4556	53195106.84066808	141544229.03544942	23698248.07698403	12595495.476751925	11226279.781862762	172249662.50114542	141052684.50819737	175273439.01549274	112662995.28495903	110900619.89351246	202341725.86813644	16129350.037258953	41678009.44277838	81862958.38480602	80911233.27276556	2564859.1747877933
603.917_C12H28O7PS9_7.72_734	86855042.24815428	27734247.49711893	21264929.19140931	31642404.44299593	39851552.80244578	131277023.21375449	95798716.33658142	132012762.38021521	25826232.00271802	83119528.51256825	125854886.14402756	68447408.07274449	138028290.46321583	170409048.7534054	165500027.66118443	79478.08979753949
603.443_C25H54N12O5_7.64_359	139108015.92090586	22133390.599269856	18121315.875190847	49957325.68052927	12013784.952057242	130764678.81859776	102758587.93418546	134447104.20311025	209815983.7260876	90006363.48253395	156611251.19963637	74466671.10082139	44658739.85100257	69099780.44874194	26750006.96722156	411615.8706049345
603.376_C28H58N5O4Se_6.99_3168	265521433.69778347	32339219.404576585	29555868.30925885	67457518.12960409	17142036.95655475	126454346.50719741	84681314.71352082	95693419.23639464	96629665.08380948	131896760.65076686	224641172.68699676	70066496.92799751	69670680.66109718	160570364.97195932	84500009.76754132	316911.0143460468
603.336__6.47_5114	73616498.83429457	28726518.75072746	78692032.11935523	204622203.7490876	52605287.21639611	47681365.86293629	158594375.25737816	90977611.56079732	90754242.61021382	86265490.73844177	70411800.50195588	78153280.15828758	85312909.33757679	73820045.58525974	76904342.10493311	9094738.598820046
602.908_C15H24O7P2S7_8.03_4435	88410245.11663905	59472687.98519943	33099409.281591	42409737.68434284	74702229.4776417	1566465724.0497825	76301039.63513143	979937347.3570623	51309274.00332244	43423969.82081863	1610785447.094039	28397075.789092503	30804045.55480329	70469641.86627449	52854320.54878542	5732039.544061448
602.468_C39H59N3O2_8.63_419	104585633.75100844	130889354.70898505	16942352.018185932	20251629.75514721	20803541.405693453	280199497.739031	149012112.1754894	420395373.84268415	105740403.33936876	163372843.25413108	250674354.45648664	51606428.5924703	12501625.693608744	116815161.71803364	62196233.37307288	22677.6042066139
601.464_C36H60N2O5_8.55_347	101891344.05656886	94133893.43828256	16301997.873003256	18116104.552361	19152847.085930225	269787512.0008482	168733011.0270125	399763573.8661571	104408692.88398913	151914466.85675308	231823799.1430707	47088464.16056491	33516775.72560708	111842816.17267533	65796674.39034348	31445.492181120055
601.44__7.8_1366	90746859.38954638	19370248.538712647	31573822.35350113	36174776.6575366	34554202.32507405	140037395.20807946	101940075.5744706	140460827.94677535	75791706.2997983	80325710.76276645	126653199.53314318	75239363.3747636	142067224.95710698	163285086.0929924	177800024.60276526	53012.28965085256
600.467_C32H69BNO3Se_6.66_266	190850323.1572269	25910053.30831952	39145716.04537597	46723074.3642586	42655293.97726125	104873255.52136073	92221535.42105906	82680857.53933017	54133119.40792726	149893064.55265358	146479051.77068153	47643473.4904248	45437940.42134898	148843511.60647467	113792717.29254083	410790.37569675525
600.433_C24H58N9O6P_8.83_304	70960962.32765223	51361305.6102816	231035227.79378065	45647545.90039565	69945360.96086143	46621108.76573233	72231314.87560883	113489609.19463168	1558349416.434543	170811853.92787218	58400349.75179863	43669013.64575355	22633454.92782445	43991381.95357244	89264586.61493888	3148409.802669316
600.297__2.66_5819	85266609.31407581	263732407.3449496	3067540.385188364	4530676.471272421	12259274.138310047	159190987.23067632	374226404.072887	150729804.4238243	120602530.4014932	213944353.1960649	190881803.5747439	31304239.394020226	5537733.421841005	31159990.33150663	113561393.94071975	478475.8813340442
599.467_C38H62O5_9.4_712	139329411.71760413	11291080.739016088	74374526.69660692	86874364.01543236	19547250.51484715	273796274.980625	43874342.95087566	412193121.15323913	58898702.531748	109048907.3222426	76071597.9941282	80055486.2191972	60228338.58100258	106983195.6811226	49669097.10337771	1082960.3214093912
598.9__8.29_289	138969648.31012902	2085755.797455892	14939581.572806742	31095725.87509916	10447108.663802147	230201235.31081736	228456078.57104447	275184084.3718845	108164037.40757804	183728825.51064527	278467068.46043414	63821182.60285062	47726898.86662506	115272355.34794536	90132599.66907632	556904.3551907137
598.488_C29H65N4O8_7.63_323	144976908.67007086	17036198.350940354	32248723.365307104	39324949.67966896	15519387.289974973	131157609.31961906	112777201.81391156	142581496.8061535	240711839.8546017	109664157.87404612	173603458.1130547	75840841.89560775	36259015.26703169	65384989.42189365	58952515.40279952	560857.2354565263
598.454__8.92_1061	12053529.902399745	142947252.2718316	52046189.70133744	91710551.97831044	43717828.24966688	33745195.01106052	106684347.4182864	41246803.81180516	1970481505.5944266	60461929.92890344	21316534.23063238	26448196.32781133	63026809.38072626	86325993.79342677	121966493.83598742	35226061.15675047
597.954__8.99_450	42762672.989914015	424427013.91846335	116034833.78757372	143211502.11918834	190787936.5102724	47929415.91654337	195451769.23103017	126026909.50064091	6754657206.639221	57372773.50082132	69318242.33254616	54269340.99793605	67530647.84295139	72463661.81312	56579276.06828927	19172569.633512113
597.513_C26H64N10O5_8.59_282	104884839.83872192	86938459.00318408	13197509.791968375	16932559.448319234	20298429.80772233	269321207.9433676	164712368.45735618	380905447.65277815	109498708.88715331	150365708.97467244	237783903.66302124	44895738.55603239	36368763.403235495	114296464.11127996	58849795.08920071	34990.23249796393
597.425_C26H52N12O4_8.65_4083	334588743.0832745	81332212.85342751	8918409.01530205	16605237.509238418	19991045.507379025	32302826.01089278	25506312.26816701	352383548.74053633	201828078.46170965	31949277.46230645	400338079.9102311	72657559.61178505	76122793.8644617	14113390.111605832	174389013.0801126	2704558.544895116
596.513__9.51_5804	26659034.146176104	122635944.7500811	12751145.669119475	12810485.471170334	49568420.28782424	166797802.56060845	89742162.17136995	410121716.50765806	161728430.7533632	80110089.17439066	273959564.05856955	16544847.37284442	17350304.68595336	76288256.79527487	21051888.74825171	5590974.682636834
596.509_C26H63N10O5_8.54_125	107252415.93155073	106207919.64635384	14029350.8242229	18218761.82800831	18430996.019796327	281939702.1202553	174261878.09866753	395169031.31099063	107551876.8316218	158292796.77004904	238363846.38026285	41652659.5095655	36858078.830402896	115868421.58931234	61457046.43925191	15639.351664361542
595.92__8.26_312	111321439.52529098	50843215.42450963	12538225.610563407	21280836.44737767	7705807.552675078	208232519.01003033	168983322.62617633	241496003.542578	92110218.00328372	141451537.24624482	244123773.74251184	47058151.422014706	30049667.841355298	107620972.4774908	73251120.79564957	125462.04583886995
595.49_C32H62N6O4_9.22_2669	43115325.57513773	90247588.92057069	78080908.54841892	25116043.01698739	30763626.664159395	565940949.9115947	123608905.07850485	115111743.84690891	100310899.67998824	49489017.99210033	524652315.01732576	32856444.652281664	22747696.18757161	101151561.12181996	207007905.4529531	5971690.123573316
595.477_C32H66O9_8.03_1783	73077757.67434892	319406137.9463327	11145645.301711353	13406034.10247596	10620125.892953616	258996465.8695993	178667970.2080117	322055512.6937365	95341282.70700388	133366794.33241114	269670710.1586622	61220942.69020104	32364927.90907815	112436784.23654078	90704505.8205027	75207.58038757661
595.421__6.8_3654	168807313.26755452	43189272.33262692	45479689.08979809	80148379.84082103	37216257.305217616	115575178.77761725	93181107.56269687	71442939.14357382	55873393.39309319	128972725.96070664	124056556.60373421	91566809.66173396	68028706.46594709	96301178.97567797	89874143.28032716	100738.23673494287
595.349_C25H50N6O8S_7.37_2389	174160694.59036878	13647089.634430338	45753567.68927801	71969004.56958392	5833376.844520186	114874425.37084123	99822553.63859972	147467055.8169083	142476293.19006515	84403849.64069468	223810503.88252112	87860359.26456282	26689440.179266397	63445155.15004637	65465102.06011355	768252.0726487354
593.442__8.33_296	132380889.706021	720021.9266877151	18966167.878166016	35126926.815476626	9343732.70329348	250323378.9619968	190809851.2323472	299304016.6592213	99497979.08415146	170483805.24809334	272932553.58464664	61932211.44987071	55100863.74746661	126782201.58863892	82874854.2059951	92713.33776659874
593.442_C23H58N10O6_8.81_2997	76010101.63724795	19645040.70058828	34245125.33439148	43308833.293921016	98267233.95619269	6627319838.212081	22462348.490406208	62395848.64920339	201800880.27930877	413066110.88263535	7304460632.137419	47039390.5555822	32103507.60619422	60078881.37724622	2367838353.197549	2529585.872878801
592.926__7.8_2956	83635991.2392053	56753753.7811636	20483700.54777831	25322269.939815197	30533711.237713005	139201636.9445098	103186337.81894249	151131430.01626098	67284472.39104216	80725753.3896742	131099890.29689384	57361284.84884638	119316036.40405242	154209131.87025326	163450837.89819482	499470.8072383449
592.372_C22H55N7O7P2_6.29_828	220796970.4833626	23032673.17636397	43594786.13847976	49705727.81243383	38899875.51172036	88451380.62769379	83498069.23496886	62348165.6303597	52935012.73084796	144527572.17990133	145974050.78721085	35533882.164918	34740066.15241707	132025605.10551614	104577366.90634352	21599.35088310681
591.876__8.33_5902	137102071.76116213	8496119.556769604	21745088.55849764	29689191.88760742	21998089.788288403	138080948.15382126	296815713.39330864	112638114.93162486	211845603.19902036	276056635.07743275	134554385.88866448	73499101.41791195	44658847.20306966	190426817.78512907	162999486.68159875	163060.9624963185
591.425_C31H54N6O5_7.3_504	94082952.63948742	10338214.7700385	58922110.91683773	68270493.27135772	18510369.825435974	142475355.71921724	100800197.01547976	120030159.87543929	90034222.09083593	122514887.68670952	83770711.15621962	74454215.5034458	74306530.36044307	98462339.29670388	70057777.40314831	170670.99725265993
591.357_C26H54O14_3.07_2689	58597747.09147995	264484363.163518	330029975.671236	170052851.09415284	196921382.89602128	96159766.33084378	92108518.18802504	78065224.04290183	192779267.2163929	77444338.64885695	90917380.68656886	241096162.35697347	220164457.263382	37129343.08125854	46579570.18742126	208678.74164594023
589.428_C23H58N9O6S_7.31_215	190474134.14998156	30506338.466092344	32699499.026255425	39625396.589699894	21673744.106069688	121487913.71560116	98052456.90916279	116916023.51924042	85165641.02904291	140372527.98884198	185300769.7561765	72656898.61853775	46351636.22183635	126391804.31762184	94386758.67797144	208556.4828952002
589.407_C31H52N6O5_8.25_2868	126932933.65727432	158710705.56580484	76002634.41648307	36440587.124116056	31087344.57339352	154494851.4399099	104341087.98692214	310441307.9013079	114379560.66326338	88344920.16629058	137018899.91777623	66370599.40348561	55847468.07189462	116802416.95073058	70398593.91964512	928409.9316163772
589.407_C29H54N6O5_8.6_1237	57297180.79560442	9799206.083524697	262604488.95615783	322211582.7468172	115041649.7540942	158100576.85424972	43823150.6069609	335570651.05023324	178557921.37658402	74899347.99276137	62478385.30773895	71197649.42239979	154135453.1952594	68635635.75342485	76150141.62150477	824622.7961123703
589.405_C27H48N12O3_9.57_3243	51711100.11657719	296367031.33146167	82192755.41030641	37900077.98859669	37279178.23416112	1716832489.7270315	212120607.45279557	2567106339.435341	107260897.39365286	109081716.83372656	36330630.45090265	43294231.75805099	27854498.191575035	51069330.17276135	37436285.67314841	59234617.46219917
587.423__7.35_3505	230261009.9877623	21371293.41063615	40327473.35630117	57588905.47082242	32387042.78037885	118063449.51831792	78975908.26109679	98024813.05493852	51496620.92958091	124784883.53935245	139737653.70863506	103937851.26234944	68980172.54465576	146330629.9519037	97089697.22868146	230082.93474719548
587.413__6.38_4780	340292962.60181135	133825401.75344072	45813939.25404573	141876265.17869368	55845562.9691005	114719957.00506268	73068816.00224714	97188903.99477804	12590092.245821202	11944185.05803422	10781723.141598588	86664658.34384178	76715898.2670318	8886841.870547513	70603583.89592312	1252871.165939657
587.407__8.24_1880	86297138.63980147	123183227.04075034	31212213.499294113	38251093.36979307	6312872.732234951	278375111.70874727	217499381.27762845	307397805.67505443	70087199.21502385	159137712.76645762	242693867.46790543	68272974.50297065	18160585.43630976	51860084.47945693	26044604.82338524	1961821.7742552832
587.394_C28H59O10P_7.66_2972	16136757.235610375	35879047.04397473	9487614.756282473	2460286.635132501	15178953.80728949	471966010.4563019	140423144.27266285	584911298.0397317	162302505.2083531	180834207.17073992	363761407.0846128	41840051.12333392	27244253.43936067	132189373.5054064	105540187.88637128	123696.85326779672
587.343_C26H46N6O9_5.66_1067	101748249.05311884	6411187.413870654	101753726.08413094	130188737.97380212	53292797.26401343	71422205.66554752	63086689.47491644	85883029.92351604	90639930.661433	75010940.23689678	471323028.04876107	169935559.93332	105008323.5572603	52840968.71949749	86020775.16199452	243702.6835214787
587.327_C26H50O14_3.05_3787	113949121.77272847	176231672.07316506	70960705.49811636	47237683.08879143	41705651.923394985	61077868.07275625	79273153.99817204	27620452.19340915	93332803.54047756	96307586.25069672	56287387.77790632	203659877.093801	44887352.13429984	21791961.31861787	22768538.95027507	1163085.8937703914
587.319_C22H48N9O4P2_7.82_1188	260220977.13240275	23776926.285517897	26946579.32497465	83225833.77618752	8938693.925189318	109327418.05766654	44607625.76213458	152304980.18943855	190513352.67202955	180692317.09224465	141344446.97821888	114481720.0929214	62294832.60763712	200051796.42496744	60581655.91307601	773935.725827461
586.503_C30H63N7O4_7.91_443	127454306.37849174	70821933.89291205	14761690.048432725	35807832.41491057	10401107.594516408	161849576.88916647	108614833.09428106	168125688.57480982	84903908.96509692	100782554.6008343	106285919.17373966	82988454.23656239	39714206.1556754	79642608.98982377	54999705.79970464	1810759.1172565708
