index	V17-leg-psoriasis-GA6	V17-leg-psoriasis-GA4	V17-leg-healthy-GA5	V17-leg-psoriasis-GA3	V17-leg-healthy-GA8	V17-leg-healthy-GA2	V17-leg-healthy-GB4	V17-leg-psoriasis-GB3	V17-leg-healthy-GA1	V17-leg-healthy-GA12	V17-leg-psoriasis-GA7	V17-leg-psoriasis-GA10	V17-leg-psoriasis-GB2	V17-leg-psoriasis-GA11	V17-leg-healthy-GB1	V17-leg-healthy-GA9	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
650.968__8.29_2739	1002006.9223048191	8976081.674870767	1386632.5807922906	3655995.160012192	3587410.9991327417	1652898.6786786518	4328188.879576401	7280422.892934604	1412753.515179961	7700201.011682865	28375291.32373143	2056932.4798509348	854370.5288063944	6054822.7420697715	1896240.543654789	1885707.7499663376	2981254.2448330047	5131622.35520281	5131622.35520281	5131622.35520281	5131622.35520281	7281990.465572613	1890974.1468105633	2822171.739491838	2822171.739491838	2822171.739491838	2822171.739491838	4855408.951040981	23850033.958664037	82105957.68324496	82105957.68324496	82105957.68324496	82105957.68324496	58255923.72458091
650.393__3.56_2508	1526514.2713669522	6106743.412762294	2994036.3176079392	2987917.8959904374	1465308.7737254386	1259165.8485152437	9173317.608920684	2852216.6248808717	8312700.424202883	2472156.2351015327	17086038.190704294	1825625.2829634307	3788526.665557106	4152865.3719627773	23656180.21604292	8192481.419968909	7190668.355510695	6115737.160017107	6115737.160017107	6115737.160017107	6115737.160017107	5040805.96452352	5593258.868788424	3391281.4915825226	3391281.4915825226	3391281.4915825226	3391281.4915825226	3388222.280773772	57525346.84408556	97851794.5602737	97851794.5602737	97851794.5602737	97851794.5602737	40326447.71618816
650.359__3.26_5044	1975695.355564493	14943741.697418569	1875355.9500425218	2379094.1814075266	1739532.8280793093	1265807.4123932002	19302423.7624818	2446679.387137583	9907427.455500863	5416541.8449006975	3709591.1383897588	3165105.9704357903	3947415.110791924	2894771.0812474107	80560580.23074073	4116882.492324006	15523068.99705789	9977915.36867851	9977915.36867851	9977915.36867851	9977915.36867851	4432761.740299132	4766712.168612352	3437348.5544127747	3437348.5544127747	3437348.5544127747	3437348.5544127747	3029938.5258416003	124184551.97646312	159646645.89885616	159646645.89885616	159646645.89885616	159646645.89885616	35462093.922393054
649.449_C27H62N5O12_6.65_446	2186175.263250872	2657418.9711977467	2399645.1721583256	4070083.361125537	3476269.721919818	1729350.684008832	2928274.9090003534	4264172.086905873	1736083.6404117893	3273249.969015281	6699660.580692263	3348079.618260827	3136852.1181354527	3736973.3269114434	2282628.714041836	3021169.924689734	2605834.091905746	3184130.503857874	3184130.503857874	3184130.503857874	3184130.503857874	3762426.915810002	2663960.0405793395	3079011.0214125933	3079011.0214125933	3079011.0214125933	3079011.0214125933	3542526.4725861354	20846672.73524597	50946088.06172598	50946088.06172598	50946088.06172598	50946088.06172598	30099415.326480016
649.252__5.11_6183	1623685.195960409	3049246.730427737	3744507.1379306912	1424687.2966031402	4180498.6592041506	1584166.4798371785	5264114.51395094	2776986.9068860607	2307691.274397238	1405703.2807197184	1281015.5998183943	4871383.9215587275	11912317.667490736	7319269.72042116	3007374.2969778473	13468698.415391019	4370344.257301098	4326334.193598447	4326334.193598447	4326334.193598447	4326334.193598447	4282324.129895795	3375940.7174542695	3028310.513702792	3028310.513702792	3028310.513702792	3028310.513702792	2913116.818656899	34962754.05840878	69221347.09757516	69221347.09757516	69221347.09757516	69221347.09757516	34258593.03916636
648.45__4.26_6154	1987619.450260695	1352088.6918444443	3406729.329061503	3053200.8137815357	2462310.622694641	2513837.5345246145	2555018.8400137066	2680477.417685594	2918651.617785235	2017272.5645472342	4907316.891392986	3145675.732046258	3825251.7429635404	14705193.366241124	4244433.830053721	4978111.08719373	3137045.6782342982	3797074.34575566	3797074.34575566	3797074.34575566	3797074.34575566	4457103.013277022	2736835.2288994705	2985926.2157833856	2985926.2157833856	2985926.2157833856	2985926.2157833856	3099438.272913897	25096365.425874386	60753189.53209056	60753189.53209056	60753189.53209056	60753189.53209056	35656824.10621618
648.443_C26H61N7O11_6.6_2706	2027304.0536799168	2712479.069549578	2991410.5888233706	7079507.5245924145	1308646.5383972165	1359078.0895577418	2800253.807787805	3458648.7311901283	2870801.0184469963	1800704.8940835132	7753020.310183248	2183754.7293759384	4341185.054008893	11920126.324492883	7887743.542022241	6505699.6350232335	3440542.2642677645	4312522.7444509445	4312522.7444509445	4312522.7444509445	4312522.7444509445	5184503.224634125	2835527.4131174004	2931105.8036351837	2931105.8036351837	2931105.8036351837	2931105.8036351837	3899916.8925995105	27524338.114142116	69000363.91121511	69000363.91121511	69000363.91121511	69000363.91121511	41476025.797073
648.436_C34H66NO6PS_8.01_2100	1912566.8236575474	2853817.543704034	1994722.5634188326	3464566.9302774863	1965585.6863948095	1494894.1061965115	2336246.3518364388	6849259.512631052	3860636.205683076	2110136.4960451736	7729211.711923773	3397137.702994472	4135300.4027321157	2230694.2409789814	1795718.832616583	5403139.057519378	2620134.9124638503	3345852.1355381412	3345852.1355381412	3345852.1355381412	3345852.1355381412	4071569.3586124326	2052429.529732003	2595031.947770236	2595031.947770236	2595031.947770236	2595031.947770236	3430852.3166359793	20961079.299710803	53533634.16861026	53533634.16861026	53533634.16861026	53533634.16861026	32572554.86889946
648.379_C32H57NO10S_3.06_3211	797448.968446712	1706915.7009949817	6886236.663547683	5332264.584866607	896698.5676763714	2011277.660088385	3781948.680581737	4680401.107811025	2109255.1220338847	1902644.4073006522	8014618.058364524	1639809.8701472483	5379433.981107352	3187354.9456451586	20038129.510591887	16335950.806036526	6745267.677232141	5293774.289702546	5293774.289702546	5293774.289702546	5293774.289702546	3842280.902172951	2945601.901307811	3484651.8131134477	3484651.8131134477	3484651.8131134477	3484651.8131134477	3933878.0267280918	53962141.417857125	84700388.63524073	84700388.63524073	84700388.63524073	84700388.63524073	30738247.21738361
647.943__7.67_1487	456662.61768420506	4670589.370344404	1276174.0720671315	5945685.907479244	4135498.038271101	1463298.532609105	6004309.885185616	5139719.306685577	1392494.3671585757	6767752.784066767	15222468.094451033	1338461.3938590125	919993.110458465	5846667.374395891	1900634.1067435571	2044615.3664798154	3123097.1440727087	4032814.020496219	4032814.020496219	4032814.020496219	4032814.020496219	4942530.896919729	1972624.7366116862	3090056.7023754586	3090056.7023754586	3090056.7023754586	3090056.7023754586	4905154.338514991	24984777.15258167	64525024.3279395	64525024.3279395	64525024.3279395	64525024.3279395	39540247.17535783
647.52__7.45_5778	3679503.4408661462	4179621.9008163316	1995050.1033700258	2286221.3401696724	1727932.1426538283	1798550.7998965404	3057255.646533442	13111889.172235638	3082337.781284076	1946824.9995871556	3300028.1861125454	37981164.496392116	2191104.8382836166	8660640.11530989	3385702.8985836934	5846347.537738363	2855000.2387058903	6139385.962489568	6139385.962489568	6139385.962489568	6139385.962489568	9423771.686273245	2526152.874951734	3191182.983698311	3191182.983698311	3191182.983698311	3191182.983698311	3929562.670841239	22840001.909647122	98230175.39983308	98230175.39983308	98230175.39983308	98230175.39983308	75390173.49018596
647.47_C35H66O10_7.6_496	2929869.6382151637	2983413.7035276718	1363134.6607105578	5279406.395244014	2501524.6306716315	2070613.195888436	3973429.241446587	5572439.252487592	1638712.813700102	4488207.591161374	7018424.569424233	2630947.6644079834	2838038.6089296495	4538281.173004755	2038268.6142126208	2085985.0742724258	2519984.477757967	3371918.5517065497	3371918.5517065497	3371918.5517065497	3371918.5517065497	4223852.625655133	2078299.135080431	2883954.1235724064	2883954.1235724064	2883954.1235724064	2883954.1235724064	3760847.438266213	20159875.822063737	53950696.827304795	53950696.827304795	53950696.827304795	53950696.827304795	33790821.005241066
647.434_C35H65N2O3PS_6.17_3583	4998991.229449679	1844515.9677574083	1474065.6352315126	2356835.66853565	2000085.3272212988	1193407.3179389075	6694411.127686633	4653800.334462891	1807998.1964435747	4773413.8313935585	6909178.711084389	4558351.434868756	5048465.659731651	3994187.4598257476	7627589.166175053	3899311.807978646	3683785.301258648	3989663.054736585	3989663.054736585	3989663.054736585	3989663.054736585	4295540.808214521	2949698.5675999722	4276269.447347252	4276269.447347252	4276269.447347252	4276269.447347252	4606075.884665824	29470282.410069183	63834608.87578536	63834608.87578536	63834608.87578536	63834608.87578536	34364326.46571617
647.403_C27H55N10O6P_7.06_3010	2217773.686112434	1689614.6212132499	5373151.650607784	1495309.5682310958	1919141.2183354883	1697636.1812511012	4218719.105399763	9777703.854503589	3423991.118581134	2230882.2594147683	6060615.930143338	7731334.933108557	3955089.967398434	10867204.53342045	1968606.0504731413	3625500.7370205703	3057203.540135469	4265767.213450931	4265767.213450931	4265767.213450931	4265767.213450931	5474330.886766393	2827436.6889979513	3524745.927800852	3524745.927800852	3524745.927800852	3524745.927800852	5007852.948770886	24457628.32108375	68252275.4152149	68252275.4152149	68252275.4152149	68252275.4152149	43794647.09413114
647.361_C27H48N10O7_6.3_3727	1957997.3895221201	2461743.196255242	2046976.468861651	3507488.622288088	1636508.9804521655	3393051.4580882974	6578369.12789107	3269788.3014485096	2869271.302293599	2718026.4807329304	3678474.900716769	4124013.6141967154	4138041.0581813515	5062351.288675316	2185365.415211941	9484905.731597994	3864059.3706412064	3694523.3335258607	3694523.3335258607	3694523.3335258607	3694523.3335258607	3524987.296410514	2793648.8915132647	3331419.8797684032	3331419.8797684032	3331419.8797684032	3331419.8797684032	3592981.7615024284	30912474.96512965	59112373.33641377	59112373.33641377	59112373.33641377	59112373.33641377	28199898.371284112
647.341_C25H52N10O5Se_7.0_405	1803785.1171724056	3039442.9624581835	1781217.5861975125	3850560.690352116	2977711.8723037983	1254037.9905396139	4785729.920310744	6213042.476200886	1135579.3702059719	1820423.6347480493	11813954.84389446	5620613.175726863	4060783.983660667	2698254.0405282495	2655321.441318635	3604474.330720347	2501812.018293084	3694683.339771156	3694683.339771156	3694683.339771156	3694683.339771156	4887554.661249229	2237872.538033342	3008577.417380991	3008577.417380991	3008577.417380991	3008577.417380991	3955672.3370063915	20014496.146344673	59114933.4363385	59114933.4363385	59114933.4363385	59114933.4363385	39100437.28999383
646.498__5.79_6201	3082585.6208107304	1759514.9533097292	2119472.6468464113	3527835.0383094475	2897046.2318692496	2291138.8778305654	2634388.6272040065	3069682.4560113954	2892038.360216361	2913212.7845024485	7842800.726012335	3733195.372711911	3424301.427515719	7.51932680613904	7.51932680613904	6130950.785326722	2734781.979140321	3019886.184195665	3019886.184195665	3019886.184195665	3019886.184195665	3304990.3892510096	2763213.4937101835	2905129.508185849	2905129.508185849	2905129.508185849	2905129.508185849	3253443.5241632247	21878255.833122566	48318178.94713064	48318178.94713064	48318178.94713064	48318178.94713064	26439923.114008076
646.494_C34H67N3O8_8.46_1703	2022278.2122160757	4883258.368984519	1866549.350578827	5094249.526370157	4835709.279701629	2638500.381331559	4485776.563790073	4088919.124549551	2457475.8353212704	5191658.055926325	7409977.001363174	2673792.3769069794	2735277.6513033966	4862135.51946127	2255568.513202194	1733560.2777745253	3183099.7822033	3702167.877423845	3702167.877423845	3702167.877423845	3702167.877423845	4221235.972644391	2547988.1083264146	3412098.3879264737	3412098.3879264737	3412098.3879264737	3412098.3879264737	4475527.322005411	25464798.2576264	59234686.03878152	59234686.03878152	59234686.03878152	59234686.03878152	33769887.781155124
646.436__4.83_5884	4724319.123093248	1459963.0444071225	3262213.5859864666	4265375.710765856	1946804.8819596656	1473257.7485100173	2634805.8192844708	5276949.292564193	3270006.327929856	2618443.106542446	8850719.155854266	1929260.9858915764	6576711.152531433	13317121.019351356	3640550.184668461	2435385.257741049	2660183.364077804	4230117.899817593	4230117.899817593	4230117.899817593	4230117.899817593	5800052.435557381	2626624.4629134582	3266109.956958161	3266109.956958161	3266109.956958161	3266109.956958161	5000634.207828721	21281466.912622433	67681886.3970815	67681886.3970815	67681886.3970815	67681886.3970815	46400419.48445905
646.402_C29H59NO14_4.22_3296	1585373.549178745	3023104.207816697	4909607.185578306	6351959.938285067	1608252.9148193463	1385590.6076882828	9718797.01930049	2282748.499289022	2109184.150582749	4674913.284600783	10843050.655200334	2611294.49197595	3471357.720463243	18463940.490161464	3930666.527494774	6236879.2288167775	4321736.364860188	5200420.0294532515	5200420.0294532515	5200420.0294532515	5200420.0294532515	6079103.694046315	4302789.906047778	3701012.1239790088	3701012.1239790088	3701012.1239790088	3701012.1239790088	3247230.96413997	34573890.918881506	83206720.47125202	83206720.47125202	83206720.47125202	83206720.47125202	48632829.55237052
645.493_C36H70BN3OSe_8.51_454	2294954.1845801915	3941481.8376764823	1937021.1382036146	4475946.370804149	4223183.200714495	2622487.3014150783	4328662.793772665	4534334.310531452	2623395.605407674	4949168.432779912	6294088.794133577	2356449.1195713473	2559232.639114989	4442709.51753411	1816075.287234804	2599051.0109995725	3137380.596315977	3499890.096529632	3499890.096529632	3499890.096529632	3499890.096529632	3862399.5967432875	2622941.453411376	3282438.721542078	3282438.721542078	3282438.721542078	3282438.721542078	4192095.677605296	25099044.770527817	55998241.54447411	55998241.54447411	55998241.54447411	55998241.54447411	30899196.7739463
645.469_C26H56N14O5_8.39_3004	7860981.880930993	2040912.6207950315	2845845.672648669	3855606.655456597	3740981.544935833	1353795.6132619304	3964502.6698362986	4212244.306227831	5233417.461638054	2519155.505524341	3864566.3331215912	3127589.480477501	3822684.8845026465	8690876.007123394	3239750.060144701	4166207.634517946	3382957.0203134716	4033694.89569646	4033694.89569646	4033694.89569646	4033694.89569646	4684432.771079448	3490365.802540267	3839145.7699796217	3839145.7699796217	3839145.7699796217	3839145.7699796217	3860086.494289094	27063656.162507772	64539118.33114336	64539118.33114336	64539118.33114336	64539118.33114336	37475462.168635584
645.466__7.83_2226	1575229.6341422484	4398943.18320511	1241858.5337399805	6306528.306817658	2477639.7974009532	778394.0489853097	7871860.060966871	7924599.188198894	1613226.2350633824	6130209.14040971	17099932.34773517	1163647.611075641	1232195.6560971218	6888836.576987264	1968538.4027589143	989043.1420483479	2883846.1701716837	4353792.616602036	4353792.616602036	4353792.616602036	4353792.616602036	5823739.063032389	1790882.3189111482	2223089.1000799336	2223089.1000799336	2223089.1000799336	2223089.1000799336	5352735.745011384	23070769.36137347	69660681.86563258	69660681.86563258	69660681.86563258	69660681.86563258	46589912.50425911
645.346_C25H58N6O6SSe_5.16_1776	3936641.6316000647	2279176.959993052	1333021.1623456706	3452803.052312055	2309150.9102805103	2039989.5756636045	3491082.037837264	3146947.0541560296	3446383.9095268142	3588520.532575176	6476139.603394375	2391060.6800725157	6029108.776570394	2685580.859803263	2326157.3305118782	4240677.436583766	2846872.8619155856	3323277.594576652	3323277.594576652	3323277.594576652	3323277.594576652	3799682.3272377187	2886270.6200193465	3296665.4818414217	3296665.4818414217	3296665.4818414217	3296665.4818414217	3299875.0532340426	22774982.895324685	53172441.513226435	53172441.513226435	53172441.513226435	53172441.513226435	30397458.61790175
644.493_C29H69B2N6O3Se_6.64_382	2057310.5023457168	2252710.869338061	2485376.2556185788	3605890.435946327	3222129.9272309532	1608156.5705182278	2786642.486789493	4802628.605915155	1788239.877623565	3667994.7815840836	7729727.807662134	4322783.4937067535	2993784.232000439	3975729.648151766	2332168.399155351	3315775.491267286	2650810.4737234423	3309190.5865533683	3309190.5865533683	3309190.5865533683	3309190.5865533683	3967570.699383294	2636009.371204036	3107957.0796156963	3107957.0796156963	3107957.0796156963	3107957.0796156963	3790810.0420490466	21206483.78978754	52947049.38485389	52947049.38485389	52947049.38485389	52947049.38485389	31740565.595066354
643.512_C32H64N10O2_9.16_630	1910152.0427207968	3374456.476555759	1027303.5006359108	5118705.910088316	1083101.6175324698	1287295.5846589333	3405518.1267691255	4926084.165077515	4954602.37108542	3304890.93265848	1807356.5848759557	3114843.065375409	4845101.56013713	3973721.9657562687	5515768.5827751495	6424810.409330585	3375411.390680759	3504607.0560020767	3504607.0560020767	3504607.0560020767	3504607.0560020767	3633802.7213233938	3355204.529713803	3389987.3016624423	3389987.3016624423	3389987.3016624423	3389987.3016624423	3674089.221156014	27003291.125446074	56073712.89603323	56073712.89603323	56073712.89603323	56073712.89603323	29070421.77058715
