index	V11-arm-healthy-BF3	V11-arm-healthy-BH1	V11-arm-healthy-BF4	V11-arm-healthy-BH2	V11-arm-healthy-BF5	V11-arm-healthy-BH3	V11-arm-psoriasis-BF11	V11-arm-healthy-BF6	V11-arm-psoriasis-BH5	V11-arm-healthy-BH4	V11-arm-healthy-BF8	V11-arm-psoriasis-BF9	V11-arm-psoriasis-BF10	V11-arm-healthy-BF7	V11-arm-healthy-BF12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
354.248_C16H35NO7_3.53_333	18280651.5	5097048.652001354	10768249.12792828	18744998.71461913	38524231.27600242	4869863.582043517	365624859.35156727	135059677.79803434	44358613.61346963	32008287.604512166	303157304.8129764	61937674.47002265	14923216.238178777	7013960.34676987	3752054.580059948	52479666.18135887	70941379.44454572	70941379.44454572	21015762.43332916	95904187.950154	70941379.44454572	121711090.91830958	18280651.5	18744998.71461913	18744998.71461913	18744998.71461913	28402441.38800121	18744998.71461913	53148144.04174614	577276327.9949476	1064120691.6681858	1064120691.6681858	105078812.16664581	959041879.5015401	1064120691.6681858	486844363.67323834
353.352_C22H44N2O_6.43_3017	21873905.038774848	9510862.244893216	32526781.41525093	15413890.639795836	58836508.639036484	39530742.05436602	3100198.7801145064	33698817.5	7190098.261991172	62088371.62454974	73921056.07344069	5450615.232034543	4901832.280463518	106665438.2210503	4031009.0050126147	41645216.58692461	31916008.46738496	31916008.46738496	26746792.965119194	34500616.21851785	31916008.46738496	5160686.138650934	33698817.5	21873905.038774848	21873905.038774848	15413890.639795836	27200343.227012888	21873905.038774848	5176223.75624903	458097382.45617074	478740127.01077443	478740127.01077443	133733964.82559597	345006162.18517846	478740127.01077443	20642744.554603737
353.267_C19H34N3O3_5.99_1838	7119486.403969267	16729579.999999998	24560814.081938114	86461857.48478031	34881653.90137853	25437699.691700075	17024941.943329293	43380519.73009266	40515655.04650102	27039393.97038468	10542925.910179563	33286655.0873282	20970950.466487914	30375896.297528524	10374196.261833847	28809456.70307141	28580148.41849546	28580148.41849546	39236837.23867322	23251804.00840659	28580148.41849546	27949550.635911606	25437699.691700075	25437699.691700075	25437699.691700075	27039393.97038468	22765882.274213016	25437699.691700075	27128802.776908055	316904023.7337855	428702226.2774319	428702226.2774319	196184186.19336608	232518040.0840659	428702226.2774319	111798202.54364643
353.266_C19H38O4_7.24_193	2615885.251972826	2846764.7414479847	10978332.475841494	10481419.909337252	13647314.637762459	50184126.13796496	41211513.81428369	33698817.5	69832629.39333285	5615902.366798003	16947002.56314826	51877349.762363225	72575593.63537912	78583556.95734377	25217627.0276979	22801522.688119534	32420922.411644924	32420922.411644924	27792168.509776212	34735299.36257927	32420922.411644924	58874271.651339725	13647314.637762459	25217627.0276979	25217627.0276979	10481419.909337252	29458222.26384895	25217627.0276979	60854989.57784804	250816749.56931487	486313836.17467386	486313836.17467386	138960842.54888105	347352993.62579274	486313836.17467386	235497086.6053589
352.321_C22H41NO2_7.1_2778	18280651.5	2418468.1225765715	189221792.65671656	2428773.955345646	231385431.9563682	6802510.597042029	4157957.119939609	379760511.65306455	11131875.576788737	2387796.7885458283	40248876.928522035	45574371.00429375	75637210.45777644	154953030.0554986	2733702.0535345413	93692867.84247404	77808197.3617342	77808197.3617342	5033885.0080597615	114195353.53857143	77808197.3617342	34125353.53969963	18280651.5	18280651.5	18280651.5	2428773.955345646	60605790.7310351	18280651.5	28353123.290541243	1030621546.2672145	1167122960.426013	1167122960.426013	25169425.04029881	1141953535.3857143	1167122960.426013	136501414.15879852
352.305_C16H39N4O4_6.0_2988	22814164.64746814	68177600.05789346	27583068.46215802	112657477.72339393	33521227.0	14641306.113241566	5653385.05024435	9373573.025714604	43043002.30502505	71479788.74516831	52800561.17741839	19671323.609553836	18612441.587819412	32587774.40985141	111729097.7439022	50669603.55511	42956386.11059018	42956386.11059018	61999834.988944456	33434661.67141304	42956386.11059018	21745038.138160665	33521227.0	32587774.40985141	32587774.40985141	68177600.05789346	25198616.55481308	32587774.40985141	19141882.598686624	557365639.10621	644345791.6588527	644345791.6588527	309999174.9447223	334346616.7141304	644345791.6588527	86980152.55264266
352.284_C21H37NO3_5.23_2697	54109061.92327272	16233331.908633778	15009110.136477526	21567685.661247216	25163208.79602909	46558850.99728772	56083675.3135391	134084831.91060162	35079032.04040645	30837997.0	42980174.824869044	20091093.640761085	51823198.446088076	29469402.461230233	14813665.714998689	39166120.1213316	39593621.38502949	39593621.38502949	30055379.521515034	44362742.316786714	39593621.38502949	40769249.86019868	29469402.461230233	30837997.0	30837997.0	30837997.0	36224788.64304964	30837997.0	43451115.24324726	430827321.3346476	593904320.7754424	593904320.7754424	150276897.60757518	443627423.1678671	593904320.7754424	163076999.4407947
352.117__4.93_1506	15334485.62074693	14852245.820072507	28091052.5	19168849.072163723	14713964.502335295	10101304.859752892	424652851.7461391	104236637.80804245	66419846.08956671	18943938.870892663	82030102.16129921	71915400.35879818	26340936.466398988	24963227.363771476	22983879.210991878	32310880.708188094	62983248.16339813	62983248.16339813	25897236.9424897	81526253.77385235	62983248.16339813	147332258.66522574	19168849.072163723	24963227.363771476	24963227.363771476	18943938.870892663	27215994.483199492	24963227.363771476	69167623.22418244	355419687.79006904	944748722.450972	944748722.450972	129486184.7124485	815262537.7385235	944748722.450972	589329034.660903
351.25_C17H30N6O2_6.83_2378	39237044.72304067	14306302.095848994	62689605.91317058	23227287.0	167089704.9620651	20367266.221850123	6787553.128713757	21990097.662160616	43559265.95519462	61035041.74605257	14268027.114897747	25602114.60956001	7948994.652145751	25517655.7014546	21259212.41829056	42817022.32353014	36992344.926963046	36992344.926963046	32499032.603789262	39239001.088549934	36992344.926963046	20974482.086403534	23227287.0	23227287.0	23227287.0	23227287.0	23753876.681807607	23227287.0	16775554.63085288	470987245.5588315	554885173.9044456	554885173.9044456	162495163.01894632	392390010.88549936	554885173.9044456	83897928.34561414
351.251_C11H30N10O3_5.85_3043	92388013.81586902	33484173.872698665	28283095.39818319	38513519.60685227	14953615.51593381	26010916.331913166	21782206.967147306	15392640.3412875	15607456.529882396	30837997.0	22409254.774808757	16797999.708585843	19216559.690237086	13886900.615315069	16378028.822138995	30230741.463181864	27062825.266056873	27062825.266056873	28890812.6682693	26148831.564950656	27062825.266056873	18351055.723963156	26010916.331913166	21782206.967147306	21782206.967147306	30837997.0	18007279.699411467	21782206.967147306	18007279.699411467	332538156.0950005	405942378.9908531	405942378.9908531	144454063.3413465	261488315.64950657	405942378.9908531	73404222.89585263
351.214_C15H30N2O7_3.99_762	6818370.333388934	31370627.916303206	5562707.104896375	26607690.103599276	42959339.271729745	28742457.8192642	20015257.61944675	55461451.865438476	5005059.698218671	5703202.629144953	6879925.721000189	5474860.31079888	35760975.73551361	26907912.48547917	15613457.5	22966103.886385866	21258886.40761483	21258886.40761483	19485807.633306064	22145425.794769216	21258886.40761483	16564038.340994477	26607690.103599276	20015257.61944675	20015257.61944675	26607690.103599276	17814357.559723377	20015257.61944675	12745058.965122815	252627142.75024453	318883296.11422247	318883296.11422247	97429038.16653031	221454257.94769216	318883296.11422247	66256153.36397791
350.326_C17H41N4O3_7.06_439	23716905.86586741	11289660.561462848	57718871.80759583	17791269.354117826	51968697.12567115	27235508.347926218	3798201.515971826	46624995.20746927	13662499.122300182	46777959.877009004	19668971.086149223	22960332.0	14504120.093278486	27587372.33692395	35642577.70308436	33274799.02484337	28063196.13365517	28063196.13365517	23351379.452563215	30419104.47420115	28063196.13365517	13731288.182887621	27587372.33692395	23716905.86586741	23716905.86586741	17791269.354117826	25652139.10139568	23716905.86586741	14083309.607789334	366022789.27327704	420947942.00482756	420947942.00482756	116756897.26281607	304191044.7420115	420947942.00482756	54925152.731550485
350.303_C20H41NO2_7.5_2753	17689861.50503487	3896651.3831633516	22192915.609218042	6075685.056878857	111179335.30033773	14669088.060877565	65185840.72830093	33698817.5	156815633.85757625	37546467.21476764	15586809.281794345	300288726.9223038	205022318.38292754	56914277.603449315	8001725.686170386	29768330.38197201	70317610.27285337	70317610.27285337	43800705.11465273	83576062.8519537	70317610.27285337	181828129.97277713	17689861.50503487	33698817.5	33698817.5	14669088.060877565	45306547.55172466	33698817.5	180918976.1202519	327451634.2016921	1054764154.0928006	1054764154.0928006	219003525.57326365	835760628.519537	1054764154.0928006	727312519.8911085
349.294_C19H40O5_6.38_4424	33612139.6155578	17646439.767884545	25934268.585934438	47430498.62548675	44565590.21690354	22746610.0	6806885.414891103	28035569.307531923	5950507.5866060555	47196500.71772541	22983054.634235103	4858655.897686821	7417893.146804459	42459119.8902565	72498945.54674663	36828066.99166024	28676178.59695007	28676178.59695007	28194111.339540552	28917212.22565483	28676178.59695007	6258485.51149711	33612139.6155578	25934268.585934438	25934268.585934438	22746610.0	26984918.94673318	25934268.585934438	6378696.500748579	405108736.9082626	430142678.95425105	430142678.95425105	140970556.69770277	289172122.2565483	430142678.95425105	25033942.04598844
349.235_C19H34O4_6.52_2684	175817683.49638253	3532762.3955602553	984536194.5102526	4115925.5157415033	710912400.9402295	10768451.616137737	26024761.281533007	751448609.7344344	3035884.990353696	9182595.178345464	15392355.042885076	266094376.62263912	152165573.0544129	38905152.0	5089793.816218474	246336538.56783524	210468168.01300845	210468168.01300845	6127123.939227732	312638690.04989874	210468168.01300845	111830148.98723468	15392355.042885076	26024761.281533007	26024761.281533007	4115925.5157415033	163991628.27539772	26024761.281533007	89095167.16797295	2709701924.2461877	3157022520.1951265	3157022520.1951265	30635619.696138658	3126386900.4989877	3157022520.1951265	447320595.9489387
349.184__3.16_3847	20644619.514953747	40121766.76648354	34188263.12002697	16249520.157537995	21474067.080426462	22746610.0	139517461.99767092	25253952.526911873	19180011.33428737	48744112.47534512	185613447.98270345	2.3094482185154988	2.3094482185154988	19559386.70259113	24939442.630721558	41775926.268881984	41215511.12723711	41215511.12723711	29408404.146730803	47119064.61749025	41215511.12723711	39674369.48771368	24939442.630721558	22746610.0	22746610.0	22746610.0	23206754.85557401	22746610.0	9590006.821867796	459535188.95770186	618232666.9085567	618232666.9085567	147042020.73365402	471190646.1749025	618232666.9085567	158697477.95085472
349.184_C19H32NSe_2.43_1095	36903888.11181889	35568842.37338627	22439842.721012823	101552967.61117446	22041498.45696376	22746610.0	9940122.18341214	24274920.95299104	8850104.45878127	33894462.96692756	132995042.08536212	3286022.0440125186	9437092.178092638	61830971.710243635	75923518.99821682	51833869.635281585	40112393.79015973	40112393.79015973	40522597.48205391	39907291.94421263	40112393.79015973	7878335.216074642	35568842.37338627	24274920.95299104	24274920.95299104	33894462.96692756	23357381.83700193	24274920.95299104	9143598.318436954	570172565.9880974	601685906.852396	601685906.852396	202612987.41026956	399072919.44212633	601685906.852396	31513340.864298567
349.059_C14H20O4S3_5.94_3547	15571530.690238489	16699412.356999647	54104244.464107655	30262741.357644357	46042925.09627861	10664301.73448535	7804675.686933537	33698817.5	3254741.6748052505	5740758.413856613	571493762.2842916	41868246.49567471	20553627.137770563	471343789.6899826	16588257.266012214	115655503.71399064	89712788.78993875	89712788.78993875	13324391.107558243	127906987.631129	89712788.78993875	18370322.748796016	30262741.357644357	20553627.137770563	20553627.137770563	10664301.73448535	37783531.99783735	20553627.137770563	14179151.41235205	1272210540.853897	1345691831.8490813	1345691831.8490813	66621955.537791215	1279069876.31129	1345691831.8490813	73481290.99518406
348.346_C18H43N4O2_8.14_2069	25645626.578677308	5757476.12478819	30581743.897930756	13210260.116855599	40379109.28657553	15621465.902692989	4970652.686401784	26378377.78105218	18113071.403557215	30837997.000000004	65271936.341525994	29294054.42108401	30209079.89596272	137581378.82151175	7795860.775664005	36278293.87520676	32109872.735618666	32109872.735618666	16708054.109578798	39810782.048638605	32109872.735618666	20646714.60175143	26378377.78105218	26378377.78105218	26378377.78105218	15621465.902692989	29751567.158523366	26378377.78105218	23703562.912320614	399061232.62727433	481648091.03428	481648091.03428	83540270.54789399	398107820.48638606	481648091.03428	82586858.40700573
348.329__3.3_6301	31342917.44731424	14231794.282370849	22684513.848806012	24819264.78774617	74626489.05507754	24503603.000772525	23823450.585169822	25357721.81733422	17117909.398230426	24419503.221303396	18696349.39769004	22960332.0	25043530.866330512	14.562732375606506	29111761.220047567	26344902.96738136	25249277.032728385	25249277.032728385	21018414.938084673	27364708.080050237	25249277.032728385	22236305.71243269	24503603.000772525	24419503.221303396	24419503.221303396	24419503.221303396	24433490.725750167	24419503.221303396	23391891.29258491	289793932.64119494	378739155.4909258	378739155.4909258	105092074.69042337	273647080.80050236	378739155.4909258	88945222.84973076
348.311_C19H41NO4_7.23_764	1954265.8038017345	2246850.253996762	3529342.4165203935	2991153.543672148	7876935.745009888	32240991.178028796	17771806.874124326	15621969.856604984	68070612.52994604	2768574.181149196	40102969.0	45338567.913940564	44102594.08665806	45692148.496454075	18360545.66559604	15762340.558257638	23244621.83636687	23244621.83636687	21663636.33735859	24035114.585871007	23244621.83636687	43820895.35116725	7876935.745009888	17771806.874124326	17771806.874124326	2991153.543672148	18066176.269860186	17771806.874124326	44720581.00029931	173385746.140834	348669327.545503	348669327.545503	108318181.68679295	240351145.85871008	348669327.545503	175283581.404669
348.287_C20H39NO2_7.01_2774	56652336.43958926	23968205.809883624	20633993.204187907	23227287.0	23644404.143144097	13990783.66018126	136727661.68825236	10034320.162460407	305919781.1737808	17052331.68810374	11740439.90078688	406814718.4513294	464252988.78243434	21117109.30664995	19454415.335272223	21955966.059114486	103682051.78307042	103682051.78307042	76831677.86638989	117107238.74141069	103682051.78307042	328428787.52394927	20633993.204187907	23227287.0	23227287.0	23227287.0	22380756.724897023	23227287.0	356367249.8125551	241515626.65025935	1555230776.7460563	1555230776.7460563	384158389.3319494	1171072387.4141068	1555230776.7460563	1313715150.095797
347.315_C20H42O4_7.42_362	40935117.57101658	14267196.046432069	73426249.29405525	19833644.374855418	63883248.198518485	34606128.040428855	1835714.3077928035	53130627.406223565	13614838.204169353	59758644.57856742	21070990.790701136	22960332.0	16277536.616530318	31806556.283405114	27916636.025031652	40057730.78265777	33021563.9825152	33021563.9825152	28416090.24889062	35324300.84932749	33021563.9825152	13672105.282123119	34606128.040428855	27916636.025031652	27916636.025031652	19833644.374855418	29861596.154218383	27916636.025031652	14946187.410349835	440635038.6092355	495323459.737728	495323459.737728	142080451.2444531	353243008.4932749	495323459.737728	54688421.128492475
347.315_C20H42O4_6.81_1537	116873093.18070203	21532239.963010795	131651498.79761526	26661175.58378747	110970809.40374112	29292776.230990127	3192469.174695704	17154154.155674987	5162231.376701365	30837997.0	26168853.80159926	8375527.596594087	5677027.955728282	22489071.658825926	35541455.35349182	51743011.37540352	39438692.08221054	39438692.08221054	22697284.030897953	47809396.107866846	39438692.08221054	5601814.02592986	29292776.230990127	26168853.80159926	26168853.80159926	26661175.58378747	24328962.73021259	26168853.80159926	5419629.666214824	569173125.1294388	591580381.2331581	591580381.2331581	113486420.15448977	478093961.0786685	591580381.2331581	22407256.10371944
