#SampleID	V9-arm-healthy-BG3	V9-arm-healthy-BG5	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V9-arm-healthy-BG8	V9-arm-psoriasis-BG10	V9-arm-healthy-BG7	V9-arm-psoriasis-BG11
1433_659.479_8.42	11645753.70736904	31829378.662457034	47962320.05749452	160916825.59881032	33169293.34799651	64656729.00465467	40777002.44356459	63070179.0	12235455.32719276
1432_305.157_2.26_C10H20N6O5	32602895.557248656	266753697.1760311	26561889.465790786	77931989.0	116427120.57472192	41679892.75842522	31817454.830124214	54494704.9043649	30512736.206850003
1431_199.06_3.01_C9H10O5_Syringic acid_Benzoic acids and derivatives_3,4-Dimethoxybenzoic acid_Benzoic acids and derivatives_bmse000607_map00627_map00627	52928137.22681933	62334234.72115868	69877326.97061703	66136088.60628761	62301142.95955541	58395225.26249027	13876545.067723807	63070179.0	59637152.09172272
1430_1165.468_2.84	40052391.51652508	45563716.32907772	37131297.68766759	43705121.59673622	25394599.97232867	52991990.0	45540476.26001476	39751740.37569289	38657609.333578944
1429_513.356_7.02_C23H44N8O5	33884042.35405136	9327747.44523605	7205610.835541532	156974560.37545988	87748044.21654294	221510009.08998877	30999084.0	225044704.90117893	5797068.184599994
1428_413.377_6.92_C29H48O_(1E,3S,8S,9S,10S,13R,14S,17R)-1-ethylidene-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-ol	34771105.0	53362747.91623406	72567629.71443449	60650825.69304162	59511395.21100969	66019788.5389236	60393966.90246055	46224503.90180949	64803095.446076795
1424_531.32_6.21_C24H50N5O3Se	0.5880384835928111	85885904.26945359	35714443.79619893	42858585.07740877	44111465.75093645	52991990.0	56187746.88312591	30804524.743437316	52305185.16074142
1423_497.36_7.73_C23H44N8O4	99175204.45268732	24925057.39999792	31034179.0	85677705.50936191	39875297.42369244	224292181.24926463	18328250.42169501	135033071.607426	12143384.797575615
1422_570.508_8.8_C34H67NO5	79877289.45105663	28707221.455828965	20875770.937044904	96707819.49332552	93842113.32604247	138748394.71060616	30999084.0	56969559.77434204	19085113.58268054
1420_345.299_6.76_C20H40O4_Fatty acids and conjugates	190965186.09918472	48300444.3463561	62369865.87063198	77931989.0	39806835.18157888	32284460.21329575	82987819.65945476	48429743.94724612	58931570.40390834
141_487.36_6.95_C23H46N6O5	19508638.912678573	70974885.0	75130745.92670229	67201351.33403121	80608753.80600454	97841864.91904154	62386792.55705474	60136741.571274206	55707538.71012429
1419_612.472_7.5_C22H57N15O5	36582405.00586972	70974885.0	22453612.890258968	108929481.38898282	67383364.52581015	99693455.94314954	15637154.019645685	72502779.65492485	20950033.868621327
1418_359.243_5.86_C19H34O6	221267305.7507436	88575291.91303189	67722854.38635084	41621931.33758674	79630732.15528584	35397817.14678574	38710052.6764228	63070179.0	19718817.03325306
1417_262.201_3.04_C13H27NO4_Hydroxyvalerenic acid	43790234.40268543	63987426.04247641	52766457.12354062	50782486.76191671	41376072.40090973	52991990.0	48905705.18887577	50259894.02865501	45181631.84857097
1416_423.2_2.11_C18H26N6O6_4-[[(2R,3S,4R,5R)-3,4-dihydroxy-5-[6-[[(3R)-oxolan-3-yl]amino]purin-9-yl]oxolan-2-yl]methoxy]butanamide	75950840.48365326	17090477.043129656	81868158.57281412	77931989.0	35317495.00677914	64822573.63997073	73080472.62780243	42622813.39444757	19064138.8948684
1415_349.198_4.08_C18H30O5_Fatty acids and conjugates	25170329.62782164	73651157.09403113	66680597.14240546	55230619.36148962	34795758.49830629	52991990.0	60117849.72284737	48505905.67619791	74544083.48466122
1414_595.309_5.29_C27H42N6O9	27862707.028091084	67878721.35341775	58656241.21926455	71091158.41113065	54289374.80922314	65252886.66349693	70958095.3891598	63070179.0	70660091.71419428
1413_195.088_2.32_C8H10N4O2_Purines and purine derivatives_Caffeina_map00232	96776081.7862182	70974885.0	28234549.38843999	60048831.55819499	105522538.22068384	129450171.14807177	10300666.937797625	84119878.88873804	0.07273793447808102
1412_625.359_7.01_C30H63O6PSe	31921332.6302228	58101282.14052638	19421956.57269101	109922280.37153296	149450652.04389125	68376993.65235491	32963727.96274147	63070179.0	8586452.909967177
1411_617.257_3.74_C26H34N9O9	39842423.77572692	47110505.21878	40887233.34501202	35922226.429580376	37876883.7205998	52991989.99999999	43786514.58021755	42167394.81434299	50917687.40243352
1410_660.452_6.27_C28H57N11O7	60350081.41117906	70974885.0	41458592.65316345	45107054.01648643	18712481.790549424	39120053.47084625	49011719.95151959	42699420.20027774	39655045.05371276
1408_620.411_8.23	26035061.575478602	111361914.76525123	31034179.0	135258853.71897152	50197149.1375559	94698444.68129171	17894952.944266398	41636317.67459495	43079606.95689745
1407_171.101_3.23_C9H14O3_Azelaic acid_Fatty acids and conjugates_Fatty acids and conjugates_Azelaic acid	52807597.19041279	70974885.0	42078785.82011671	41269831.85066221	49630204.60798021	40476956.78756843	39175099.13139152	46430028.17565427	31542024.81824586
1406_776.572_6.62_C39H83N5O5Se	34771105.0	75038630.53285687	29856083.97057165	91171951.45725071	66490440.33386033	66050633.50084283	27939929.68467013	93344420.02275048	22033564.6089927
1404_529.35_6.85_C23H46N9O3S	13025557.25941418	28706905.23784174	29926631.18020821	26908142.20878781	83366650.0	74049020.29707329	33197966.54546875	215862255.49082872	53709846.66784532
1403_463.27_7.22_C21H46O5P2_Phosphonic acid esters	39092784.62239111	70974885.0	7184567.555122263	94381742.66537948	109086068.45136452	15378767.460414112	7243662.565470625	94968619.8557664	5246853.182179537
1402_832.634_7.83_C38H85N7O12	95081330.07728311	70974885.0	12876773.392894875	88395411.9069657	72305160.8403603	95615267.86632854	3334516.4763280204	130071084.71347864	4633735.036426314
1401_685.51_6.87_C32H64N10O6	34771105.0	49335759.28620496	52392263.88593284	67782077.77201067	37329873.90799387	59792858.52883274	34807898.06934787	69454882.02877177	20831760.90897748
1400_329.269_6.8_C19H36O4_Monopalmitolein (9c)_Monoradylglycerols_Monoradylglycerols_Monoelaidin_Monoradylglycerols_Monopalmitolein	79654258.91418779	36513010.33590966	11945076.86030617	77931989.0	100190775.005272	65162747.34788606	14815627.831933908	196008393.6984512	14056853.681204453
139_105.033_6.23_C7H4O	43962002.337924704	64122976.9724973	65370549.95422749	61683857.97452293	47557037.23622649	52991990.0	56359134.96817352	46362347.62530766	44302035.19036673
1399_638.556_9.35_C32H67N11O2	52308455.86301312	70974885.0	17616663.13494549	72010576.23550655	127378591.96899197	100879026.30172206	51030227.88261045	58592402.15911326	13724944.192093022
1397_500.176_3.02_C22H29NO12_Carvedilol_Indolyl carboxylic acids and derivatives_5-O-(indol-3-ylacetyl)-myo-inositol D-galactoside	46400193.77607424	49500283.01040671	58356852.35263699	54808164.29795305	55769885.69932002	52991990.0	57671810.8055497	55939880.20409592	52799517.08339573
1396_867.473_6.99	47716421.46743422	55497773.52979638	89071627.27120659	75416781.97346702	52640050.97680345	52991989.99999999	68876668.33595318	37536751.08470118	55288303.07947621
1395_499.359_7.9_C24H46N6O5	28057265.35138701	56241807.40618429	31034179.0	436935819.3929175	146718565.21980965	283505782.0203263	27422978.318031386	138381888.78445172	13171720.018645493
1394_310.222_3.74_C14H31NO6	23343830.680572286	70974885.0	31029842.290220704	61058756.20017507	90379565.30810691	77253851.18728574	28632088.62773099	136643555.03350407	54246827.08581454
1393_329.158_2.7_C16H24O7	81764143.06397869	34770069.817721285	88158590.51316294	77931989.0	23036425.073280185	14028751.399351064	89587590.92749341	55211859.13926748	37159274.22167292
1391_537.307_6.94_C26H55O4PSe	2.5880348103250266	123255015.4998148	16926058.22370291	88296397.70942858	121836873.3571143	52991990.0	2.5880348103250266	13060064.76421344	43299812.57550683
1390_473.383_7.89_C27H52O6	4516993.482210951	70974885.0	72698627.1543697	57762315.68390827	63410963.76112212	56305294.00993984	70612517.81532611	46141495.40814114	55648433.07276154
138_601.311_7.68_C21H50N8O7Se	35346877.753685296	64074333.82964096	79057604.18302841	55304565.30613647	57288492.23103218	52991990.0	79158281.63774692	52039387.38119791	57177430.21903156
1389_615.455_8.31	18418243.977763705	70974885.0	58621261.19490276	68703202.79090485	120223909.07929	53417912.57111389	20060972.006028693	55547402.73539145	30939980.769512746
1388_245.175_5.84_C13H24O4_ Diethyl azelate _Fatty acid esters_Fatty acid esters_ Diethyl azelate _Fatty acid esters_Diethyl azelaate	3611780791.776553	55884921.07429927	26419527.62687189	14305934.77752176	261160422.80529916	19470356.357805084	48929349.08362442	63070179.0	73763588.04821233
1386_425.376_8.38_C25H48N2O3_Carboxylic acid derivatives	24388165.158428986	58553363.41471912	31034179.000000004	77400636.1848727	54168736.88527216	85745423.55566134	43094247.51254512	83459145.08126779	52274863.12206774
1385_663.462_8.37_C36H62N4O7_Benzoic acids and derivatives_tert-butyl N-[8-(butylcarbamoyl)-6-hydroxy-2,9-dimethyl-3-[[[2-(2-morpholin-4-ylethoxy)benzoyl]amino]methyl]decan-5-yl]carbamate	55729861.65502886	57102889.98292141	296843940.7998348	77931989.0	73363122.63800393	90887884.0890308	75984435.97794695	59954267.69180039	19437726.553687345
1384_656.496_7.74_C29H65N7O9	51216375.97748542	70974885.0	13789907.982621696	136035312.69811186	69940925.62212019	111369030.88318232	28584788.58283349	141497218.85393226	18877846.782363147
1383_314.305_5.81_C19H39NO2_ D-erythro-C18-Sphingosine _Amines_(E)-2-aminononadec-4-ene-1,3-diol	63024915.29331502	31183909.69859325	31034179.000000004	85643136.04523894	65919268.56852163	107976568.18300553	19704469.80138393	80934097.74709941	9596881.511693856
1382_237.221_5.95_C16H28O_Sesquiterpenoids_(Z)-4-methyl-6-(2,6,6-trimethylcyclohexen-1-yl)hex-4-en-1-ol	56102295.30612788	73886807.87215596	49693145.1261234	54446507.09043558	44410945.16609725	22613463.76110965	30999084.0	39994672.21118362	42709790.976141796
1381_608.385_3.07_C26H59BN4O6Se	48107164.84317273	166990759.8887906	17025048.905918047	45381296.93585605	96306977.73240045	54901913.59570833	22660616.496046394	59386157.79988889	22762799.0
1380_876.66_7.81	76734234.28691967	50140296.37535758	19047155.887954645	82150968.63703139	83366650.0	88725399.19596438	8260818.402417608	153703796.17510098	4422251.889821319
137_355.282_7.02_C21H38O4	34771105.0	55318892.94497307	50208401.33887485	45964344.11533143	61228297.20032069	120995808.27165984	40545353.902436815	37934749.226369396	37802203.69404906
1379_269.21_5.22_C16H28O3	37298248.18291032	70394759.91468564	46202765.63685593	59125520.539038405	53793616.18523586	47658112.9240218	53005148.15381739	63070179.0	74583794.96255745
1378_353.229_4.31_C15H32N2O7	55498326.59292698	55196315.2918615	68081711.74178292	60640571.96667156	58006189.65532133	52991989.99999999	70277411.61349197	61654115.20183615	65273674.975325204
1377_419.228_4.24_C16H30N6O7	79600221.93013038	68716735.08285928	46919389.72218545	55304763.51523442	58275224.94474828	52991990.0	47104001.64895328	53540095.34385528	44305934.99975795
1376_241.142_3.35_C13H20O4	19504780.478071548	64876075.8689208	59932372.45027874	49714630.27661525	17553996.895520218	70214114.11006363	64269461.09439024	63070179.0	35374251.39384425
1373_209.116_2.75_C10H14N3O2_Amines_4-[bis(2-hydroxyethyl)amino]benzenediazonium	36521280.23144176	8801460.983716965	76708452.51486166	31703323.5872577	56776870.01202115	52991990.0	40863934.57389313	53082760.79375679	67260370.31251334
1370_415.356_8.38_C28H46O2_Ergostane steroids_3beta-Hydroxyergost-5-en-7-one	60366134.88173666	57646102.63535705	65247389.03634386	55657724.51546858	69694682.14166665	52991990.0	70935212.80613405	37872015.27519228	58078445.69615106
136_332.331_6.28_C23H41N_Phenylmethylamines_Benzalkonium chloride (C12)	33312925.41422798	115418605.1288434	20699312.10722398	77931989.0	97988497.79816616	61478691.18916313	21111543.46207617	77650063.67182162	12314622.051068654
1369_575.283_6.23_C23H46N2O12S	50072906.04076046	76275758.57887954	36531324.18485246	48990735.08563513	54658115.00929373	52991989.99999999	22341773.53124772	73218441.10347436	19328736.10347986
1368_209.08_4.02_C11H12O4_Pyranones and derivatives	34384703.76453307	47947145.67734428	124268753.46715447	77931989.0	46939585.89563509	56154548.13392734	61499700.14506564	43542055.2700627	76550292.37186778
1366_601.44_7.8	15378757.508561898	78131097.24936388	36293472.26163357	77931989.0	37127144.27466738	113567473.82294165	65793122.84161218	58642626.50914814	19201932.72400036
1365_399.308_7.56_C19H38N6O3_Amino acids, peptides, and analogues	32853014.73070362	51087548.36824277	31292805.52896067	108230448.45244052	65222732.46944594	70733747.10295509	30999084.000000004	88495146.4833812	17442239.94299171
1362_307.152_3.25_C15H20N3O4	43618317.73008101	52536801.17239924	62038414.7702262	57212915.07748079	51935363.04028329	52991990.0	56563229.23494813	49935991.96840469	55232715.92526593
1359_605.22_2.85_C26H32N6O11	47015781.10464658	30353138.97147209	59288643.93911058	33789591.47914511	33716965.762742706	52991990.0	45623285.7413004	28398441.50358946	50425663.43360367
1358_360.362_6.78_C25H45N_Phenylmethylamines	42381022.34750296	130990571.11025682	16696117.41477333	77461125.82487142	105421128.76894781	61245742.9837313	30999084.0	58283544.38444319	7510788.358105165
1357_514.239_4.11_C24H31N7O6_Purine 3'-deoxyribonucleosides	41144916.03782031	45292466.63357657	19115948.10946127	29490258.90456001	38419283.51467231	119697057.75644252	115637120.84276892	63070179.0	59702977.96458941
1356_243.232_7.34_C15H30O2_Fatty acids and conjugates_bmse000558	37597069.12940549	70974885.0	15421820.590740746	100674902.24594471	67184738.67238899	76041665.60260813	19533426.03978324	106758792.36695254	9605517.01874708
1355_727.459_6.47_C29H60N12O8	13790040.467048455	64912051.08369654	76069645.30386092	22947804.034204405	177603660.26652607	52991990.0	75985352.75304471	10719034.127026124	82197910.14984263
1354_617.438_8.95_C32H60N2O9	33553661.242213946	45544054.36531673	101373314.02016084	119891552.85930988	75206840.76265664	21007421.68946479	30999084.0	66582683.12493382	37882597.66241614
1352_579.426_7.81	34771105.0	53948547.07546875	29181943.811943896	24908666.99045084	70975846.9140708	83759433.32175255	45328351.99974491	66818103.96085584	46055023.27840218
1351_749.537_7.88_C41H78N4O3Se	89351406.22057311	86349383.9022519	9099672.908878416	77931989.0	63874723.64523321	88186403.63214129	10753496.60452067	111277710.12801611	5843920.064822415
1350_763.38_6.24_C36H54N6O12_ Tris(2-butoxyethyl) phosphate 	249062171.3588608	342726965.15618485	271217860.12754416	77328928.47940974	141069783.48659778	13256092.915074108	29373589.331399456	63070179.0	21822365.365846526
1349_412.32_5.85_C22H41N3O4_7-[cis-3-(1-Azetidinylmethyl)cyclobutyl]-5-[3-(phenylmethoxy)phenyl]-7H-pyrrolo[2,3-d]pyrimidin-4-amine	22149156.371885944	175094721.49150747	49755503.00089	105804682.83884372	147433747.16748655	26860259.37069909	7882472.310989463	63070179.0	20339067.16402881
1348_455.335_7.62_C26H46O6	7115157.462125072	104020661.16570155	11639645.254346468	27675626.28556857	83366650.0	212322234.05878815	31192567.45636017	26079562.732079025	30560899.97960636
1347_813.534_7.11_C46H72N2O10_Benzylethers_N,N-Bis-(3-O-benzyl-5(S)-hydroxyethyll-5-deoxy-1,2-O-isopropylidene-.alpha.-D-xylofuranos-5-yl)-1,12-diaminododecane	17740362.40202471	33039305.93276041	51423379.32912234	68394145.21335389	19076151.98638107	52991990.0	49241942.40607087	71242340.37986626	70917924.07723947
1346_655.293_5.36_C25H46N6O12S	3.192792429494008	24554103.13038265	3.192792429494008	43929340.49329697	105746415.5133616	69716251.02214071	35715039.07122225	63070179.0	44904834.36428028
1345_421.184_3.33_C15H28N6O6S_Amino acids, peptides, and analogues_2-[[4-amino-2-[[2-(2,6-diaminohexanoylamino)-3-sulfanylpropanoyl]amino]-4-oxobutanoyl]amino]acetic acid	50184082.20107941	65544250.59705284	79338608.39695981	55067346.48944812	38721808.51550646	52991990.0	44083630.82705468	49683185.83457457	37571021.53167839
1344_297.205_4.26_C13H24N6O2_Fatty acids and conjugates	43695301.14236611	48590829.79125437	70313983.97916266	48069563.21132119	25570034.658221453	54579212.1716281	30999084.0	40327075.90386508	37611483.82793152
1343_496.876_8.43	13562683.635159755	70974885.0	37989765.18894751	36196549.59584677	97646344.49022156	51604565.58981373	17410456.47021117	74098866.30866311	25112071.350401998
1341_371.15_3.54_C21H22O6_Fargesin	54264210.95916856	62682401.97402661	52974476.30017932	69690609.33815862	66194174.74513276	52991990.0	63892245.39053176	53483804.12638441	67390644.75497678
1340_309.167_3.54_C13H20N6O3	27710322.39909863	62624412.60166205	68008149.27224681	66632409.09801716	41302727.43194751	78235879.47898166	71305952.84565282	63070179.0	68542080.81974372
1339_509.275_6.18_C22H45N4O3PS2	13827877.684414301	70111382.85111538	38685563.93134676	116849661.37258492	187331541.67726684	74408969.42523313	22812168.638814915	63070178.99999999	10271940.231698072
1338_357.169_5.46_C21H24O5_FIO00209 Naringenin	67258810.12026972	55816497.05045144	40478324.93245573	77931989.0	42353372.64487928	24161978.509795334	97498293.39700578	50886304.61743169	116309117.25043684
1335_239.126_4.33_C13H18O4_MLS002154000-01!Hexylcaine hydrochloride532-76-3	44080567.324301824	68110846.94119167	53693974.14199336	47864916.99577052	39602595.0712623	52991990.0	58229755.48647744	56076011.83419099	47701500.05150286
1332_130.05_0.99_C5H7NO3_Amino acids, peptides, and analogues	42416979.23090514	70974885.0	14600993.11308743	120728014.27691388	79054441.41624485	62401076.07907627	11727526.31761402	99494914.67653164	15411905.00905555
