index	V14-arm-healthy-BD5	V14-arm-healthy-BC4	V14-arm-healthy-BC9	V14-arm-healthy-BD1	V14-arm-healthy-BC6	V14-arm-healthy-BC5	V14-arm-healthy-BC3	V14-arm-psoriasis-BC7	V14-arm-healthy-BD2	V14-arm-psoriasis-BD4	V14-arm-healthy-BC2	V14-arm-psoriasis-BC8	V14-arm-healthy-BC10	V14-arm-healthy-BD3	V14-arm-psoriasis-BC11	V14-arm-psoriasis-BC12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
643.462__5.18_5887	2281098.461103589	1207137.7202594103	3134198.4973166757	2871646.9230000363	5744627.756942786	4610446.597542783	1352612.767904788	1361521.914791546	5261057.968215841	1753280.7298691792	3576983.0975885503	1394478.3750016503	4812068.959297138	3296898.7159732194	11242260.491356555	2522270.5439823093	3468070.6786495293	3526411.8450091286	3526411.8450091286	3526411.8450091286	3526411.8450091286	3654762.411000248	3296898.7159732194	3002922.710158356	3002922.710158356	3002922.710158356	3002922.710158356	1753280.7298691792	38148777.46514482	56422589.52014606	56422589.52014606	56422589.52014606	56422589.52014606	18273812.05500124
643.444__6.77_2601	1130776.4623974578	1505178.5497865265	1805401.234991568	3297393.630641917	1949350.6914088372	1226967.9997872633	1279803.6809323598	2151382.971245557	2521965.8092943546	3540600.769544055	2029246.218559217	5411609.495885131	5922048.436563759	3374707.476371298	3949990.7870481834	3231746.0708682383	2367530.9264304144	2770510.642832858	2770510.642832858	2770510.642832858	2770510.642832858	3657066.0189182335	1949350.6914088372	2336674.3902699556	2336674.3902699556	2336674.3902699556	2336674.3902699556	3540600.769544055	26042840.190734558	44328170.28532573	44328170.28532573	44328170.28532573	44328170.28532573	18285330.094591167
643.443_C31H58N6O8_8.3_3067	2238465.4434554297	1780051.7607045984	2541406.026459214	4737865.941508303	1221424.9671588494	3548194.0956225772	2153068.8235292537	3065302.5533703635	1505157.2210642495	2639609.606352171	1103922.2915406341	2665961.4800707386	5075874.52743273	3918722.4641894475	1393162.1799306937	2345472.9639848336	2711286.687515026	2620853.896648381	2620853.896648381	2620853.896648381	2620853.896648381	2421901.7567417603	2238465.4434554297	2443439.4952220237	2443439.4952220237	2443439.4952220237	2443439.4952220237	2639609.606352171	29824153.562665284	41933662.346374094	41933662.346374094	41933662.346374094	41933662.346374094	12109508.783708801
643.356_C36H46N6O5_5.67_3748	2058889.4324425694	2424033.729637926	1545680.021410259	1210216.6939183993	1864910.7976726831	2671736.9636179744	1768481.126213757	1640284.1475941422	1878309.8770852566	2208585.554683558	4537486.525335947	3752954.566745717	2818140.05592653	2596418.7717258763	11342414.46696033	4011448.958316849	2306754.9086351986	3020624.480580486	3020624.480580486	3020624.480580486	3020624.480580486	4591137.538860119	2058889.4324425694	2316309.642160742	2316309.642160742	2316309.642160742	2316309.642160742	3752954.566745717	25374303.994987182	48329991.689287774	48329991.689287774	48329991.689287774	48329991.689287774	22955687.694300596
642.926__8.23_409	3176189.8126514605	2293770.518190014	2797231.010779709	6198230.166597047	774508.6428407461	3124378.4540321133	1883468.1821408512	2804728.539619877	1889953.553531174	2944564.8884349316	1017374.4302882897	2479107.5734101417	6187115.216161642	2624605.845652347	1990838.7694418726	3043234.3330033	2906075.0757150357	2826831.24604847	2826831.24604847	2826831.24604847	2826831.24604847	2652494.8207820244	2624605.845652347	2710918.428216028	2710918.428216028	2710918.428216028	2710918.428216028	2804728.539619877	31966825.83286539	45229299.93677552	45229299.93677552	45229299.93677552	45229299.93677552	13262474.103910122
642.514_C36H75N2O2Se_7.61_451	2087758.9622188848	2571094.4943614127	1998655.4339470658	2595235.23490793	1846920.6640765425	3021309.632664912	2800164.741538504	2070468.6549988363	2406962.3074405435	1958145.8599377153	2343196.028791509	2310918.333232849	3595090.013840686	3079425.9735015174	2823747.8429925954	2117959.694810994	2576892.135208137	2476690.867078906	2476690.867078906	2476690.867078906	2476690.867078906	2256248.077194598	2571094.4943614127	2375079.1681160266	2375079.1681160266	2375079.1681160266	2375079.1681160266	2117959.694810994	28345813.487289507	39627053.873262495	39627053.873262495	39627053.873262495	39627053.873262495	11281240.38597299
642.478_C29H59N11O5_6.98_2437	2149353.296299157	2173959.908763401	1431461.974280331	1832872.632280582	897077.7390386201	841969.2898176654	1563500.9895978225	3755143.6927111377	2834038.884742234	1098215.8066708911	2457268.422026903	4033967.4601505855	3296014.720568788	3985604.360339794	4956075.914703135	3493956.6631818195	2133011.1107050274	2550030.109698304	2550030.109698304	2550030.109698304	2550030.109698304	3467471.9074835135	2149353.296299157	2315614.165395152	2315614.165395152	2315614.165395152	2315614.165395152	3755143.6927111377	23463122.2177553	40800481.75517286	40800481.75517286	40800481.75517286	40800481.75517286	17337359.53741757
642.477__8.48_3506	3466875.1163942637	3087733.568724737	2068797.7840977164	3553781.589231517	1309232.9315849752	3233883.914675905	1798385.3897531754	2484023.1595332436	1586795.3622589237	1921239.4515245187	3886054.1983395186	2180248.9336765865	2932487.4734937344	3572159.9296178063	4483778.440079926	2900062.6314990437	2772380.659833843	2779096.24215535	2779096.24215535	2779096.24215535	2779096.24215535	2793870.5232626637	3087733.568724737	2916275.052496389	2916275.052496389	2916275.052496389	2916275.052496389	2484023.1595332436	30496187.258172274	44465539.8744856	44465539.8744856	44465539.8744856	44465539.8744856	13969352.61631332
642.477__6.29_5606	4012657.938392827	1826461.1414660548	3382162.1291562608	4656584.19137266	1269856.5351029176	2388901.765138722	8957950.729827158	1869933.4506430686	3557800.270074338	3283472.6051744227	1715475.4268336815	2120736.4529353515	7347247.972053653	3926112.5264345654	3233508.4396091206	3245231.167103833	3912837.3296229853	3549630.7963324147	3549630.7963324147	3549630.7963324147	3549630.7963324147	2750576.423093159	3557800.270074338	3264351.886139128	3264351.886139128	3264351.886139128	3264351.886139128	3233508.4396091206	43041210.62585284	56794092.741318636	56794092.741318636	56794092.741318636	56794092.741318636	13752882.115465796
642.442_C29H65N5O6P2_6.13_1141	691692.9085935586	1144554.676298179	3464582.738716657	1805245.707132789	1266890.5941482128	3415665.993297912	1847883.6850434467	6395017.3445403855	1060267.6778246951	6089543.159459379	2488984.9612528244	6748715.757863181	8441619.698128972	3051645.6979142814	3540202.9794166824	3967357.6201921254	2607184.9398501385	3463741.9499889547	3463741.9499889547	3463741.9499889547	3463741.9499889547	5348167.3722943505	1847883.6850434467	3233655.845606097	3233655.845606097	3233655.845606097	3233655.845606097	6089543.159459379	28679034.338351525	55419871.199823275	55419871.199823275	55419871.199823275	55419871.199823275	26740836.861471754
642.41_C25H61N9O5Se_6.92_4322	1045529.7077843254	1458262.5970482067	2148492.5255024387	2342504.9050050555	1927020.9597574947	1618959.2005393188	1832881.4165774153	2159835.815160635	2325705.73961452	7148723.005119627	5087706.867594968	1875290.3188094846	4817468.917302729	3550901.750646701	7681813.951499551	8626615.452613471	2559584.9624884706	3477982.0706609963	3477982.0706609963	3477982.0706609963	3477982.0706609963	5498455.708640553	2148492.5255024387	2242770.7773875776	2242770.7773875776	2242770.7773875776	2242770.7773875776	7148723.005119627	28155434.587373175	55647713.13057594	55647713.13057594	55647713.13057594	55647713.13057594	27492278.543202765
641.935__7.88_2577	1739445.1640710605	2464132.242658669	1083568.7607008892	5606588.0525553115	826312.3643077153	2364244.8156402116	4848111.883186931	1605845.4105825785	3246330.716390049	2976354.9001743775	1231297.4120508751	3884913.82642234	5817037.410470085	5049833.565438086	1779906.3528609853	2615688.4478362133	3116082.035224535	2946225.707834149	2946225.707834149	2946225.707834149	2946225.707834149	2572541.787575299	2464132.242658669	2539910.345247441	2539910.345247441	2539910.345247441	2539910.345247441	2615688.4478362133	34276902.38746989	47139611.32534638	47139611.32534638	47139611.32534638	47139611.32534638	12862708.937876495
641.882__3.58_3925	1655879.8585856615	1627584.4590601062	1995067.049106854	3884940.4746694905	1982220.1331137344	3660678.2007047012	3005123.4112228155	3775620.997450378	1120886.715328698	2203281.85319854	2341808.6195961647	1835177.9265745329	4086182.004944452	1847242.58428693	4693728.48622658	3616223.580123082	2473419.4100563284	2708227.897137045	2708227.897137045	2708227.897137045	2708227.897137045	3224806.5687146224	1995067.049106854	2272545.236397352	2272545.236397352	2272545.236397352	2272545.236397352	3616223.580123082	27207613.51061961	43331646.35419272	43331646.35419272	43331646.35419272	43331646.35419272	16124032.843573112
641.537_C39H68N4O3_8.66_234	713043.4840298254	1093538.9219657532	3452081.223735531	41681886.19785313	3707558.681303384	2215934.9694314236	928041.2809893255	7217706.188682325	2294925.363885805	6122454.85986507	3878430.9601985863	7169320.802737242	1957341.0678406002	754673.3908340468	1470350.2973526348	3124378.4021274345	5697950.50382431	5486354.130802007	5486354.130802007	5486354.130802007	5486354.130802007	5020842.110152941	2215934.9694314236	2709651.8830066198	2709651.8830066198	2709651.8830066198	2709651.8830066198	6122454.85986507	62677455.542067416	87781666.09283212	87781666.09283212	87781666.09283212	87781666.09283212	25104210.550764706
641.532_C45H68O2_9.78_4429	6382484.181118339	18492137.857569788	1080166.1940563032	1625483.4394676313	1423129.548875946	29542526.575420596	2638157.982332979	593327.3648052927	4014724.787012188	747519.711194806	1821726.5319616215	1018765.7402898992	5848811.657188902	6412753.76968277	6047885.317480975	205210.97694755066	7207463.865880642	5493425.72721285	5493425.72721285	5493425.72721285	5493425.72721285	1722541.8221437044	4014724.787012188	2229942.2571473	2229942.2571473	2229942.2571473	2229942.2571473	747519.711194806	79282102.52468707	87894811.6354056	87894811.6354056	87894811.6354056	87894811.6354056	8612709.110718522
641.474_C36H60N6O4_9.84_2779	2992737.492242036	1483915.78091847	2789349.666089431	1379260.8153089094	2610430.8241944644	3010830.4565032753	4112469.2647434184	1440899.9174697085	2510187.742015546	1915669.480954085	1450194.5680433018	1179538.2461602222	10685115.02749869	8414921.017523259	1768868.3019950725	2193295.730218458	3767219.332280073	3121105.2707423973	3121105.2707423973	3121105.2707423973	3121105.2707423973	1699654.3353595093	2789349.666089431	2351741.736117002	2351741.736117002	2351741.736117002	2351741.736117002	1768868.3019950725	41439412.6550808	49937684.33187836	49937684.33187836	49937684.33187836	49937684.33187836	8498271.676797546
641.474_C35H64N2O8_8.97_1929	1911203.9911836495	1606928.148312691	2050819.553423971	3644721.4683840186	2536716.681163047	7384146.446794576	1237357.664105863	4312541.998555864	3240474.716439794	1075621.3020975108	2147900.6872983547	3158866.761261897	13516848.480706781	3606357.710919154	2455609.4961950537	1790543.2021776745	3898497.7771574454	3479791.144313744	3479791.144313744	3479791.144313744	3479791.144313744	2558636.5520576	2536716.681163047	2496163.08867905	2496163.08867905	2496163.08867905	2496163.08867905	2455609.4961950537	42883475.5487319	55676658.3090199	55676658.3090199	55676658.3090199	55676658.3090199	12793182.760288
641.44_C34H60N2O9_6.2_595	705738.5958204953	1160414.9296334472	1485540.4620210626	1644309.8681454042	1342820.2544490518	1256210.8186145143	1157260.780287068	2858737.899135714	2008972.2831310288	3559259.618202764	2494029.8944892925	6833976.145902458	6272061.464232423	4024229.3876444655	4797446.141283724	3933216.318167342	2141053.521678932	2845889.053822516	2845889.053822516	2845889.053822516	2845889.053822516	4396527.224538401	1485540.4620210626	2251501.0888101608	2251501.0888101608	2251501.0888101608	2251501.0888101608	3933216.318167342	23551588.738468252	45534224.861160256	45534224.861160256	45534224.861160256	45534224.861160256	21982636.122692004
641.447_C25H52N16O4_8.03_2115	4193832.3875022708	4058519.8817067393	1286105.4216019302	4978085.326294662	546219.8859749151	2922583.692184851	2458822.4778504763	3951872.672275468	1047340.1461875106	5095407.787789322	985216.8612776452	5037472.1718772035	2574516.1260781623	3454983.444496986	1268256.2052229748	2758251.135817066	2591475.0591960135	2913592.8515086365	2913592.8515086365	2913592.8515086365	2913592.8515086365	3622251.994596407	2574516.1260781623	2840417.414000958	2840417.414000958	2840417.414000958	2840417.414000958	3951872.672275468	28506225.651156146	46617485.624138184	46617485.624138184	46617485.624138184	46617485.624138184	18111259.972982034
641.445_C19H52N20O5_9.04_437	2393509.839522018	1932966.0115110145	3537036.6857726565	3696119.4750981173	1327098.8977667226	2523893.348217305	1990988.5929424823	1636627.0207458904	1537461.4623307295	3157316.17621483	1719161.4533334519	2551872.605573109	5352314.187182763	3801578.884017475	3723053.9928009138	3893883.044170995	2710193.5306995213	2798430.1048250296	2798430.1048250296	2798430.1048250296	2798430.1048250296	2992550.5679011475	2393509.839522018	2537882.9768952066	2537882.9768952066	2537882.9768952066	2537882.9768952066	3157316.17621483	29812128.837694734	44774881.677200474	44774881.677200474	44774881.677200474	44774881.677200474	14962752.839505738
641.442_C25H52N16O4_6.92_1782	972764.8008570014	2049532.4640594611	2577685.021622644	3562715.657976665	3546808.914319645	1407106.3862649342	1443477.5727536147	2630173.5403155517	9008184.688288445	4469621.462148686	5098979.410803621	1813274.0391219938	1410948.4091943107	1428258.6253670994	4040266.873390805	1581633.6748579163	2955132.9046824942	2940089.4713338995	2940089.4713338995	2940089.4713338995	2940089.4713338995	2906993.9179669907	2049532.4640594611	2313608.7428410524	2313608.7428410524	2313608.7428410524	2313608.7428410524	2630173.5403155517	32506461.951507434	47041431.54134239	47041431.54134239	47041431.54134239	47041431.54134239	14534969.589834953
641.438__7.6_1922	1346944.9950739646	2450338.2823065217	2823097.5283674262	1944854.7755964168	2227192.431546857	2625935.3671176806	505881.5911321922	2039974.6299843849	2492692.108553703	3218289.0176337226	950827.742502097	6248829.144440926	2974716.5374743394	4066425.8608978684	1861509.7251542925	1637354.4017479639	2218991.565506279	2463429.0087206475	2463429.0087206475	2463429.0087206475	2463429.0087206475	3001191.383792258	2450338.2823065217	2338765.3569266894	2338765.3569266894	2338765.3569266894	2338765.3569266894	2039974.6299843849	24408907.220569067	39414864.13953036	39414864.13953036	39414864.13953036	39414864.13953036	15005956.91896129
641.41_C31H60O13_5.52_4486	4586862.882601885	1625664.9866563282	5067773.009879767	1315931.2772071825	2231444.770160576	2629687.3875494204	2000511.297034423	1206756.8879228656	3120540.735887725	5614426.787780408	1431198.3675175712	5435945.830133063	2415859.270282899	2773100.4111058232	3709047.6282154005	5772063.559745065	2654415.8541712365	3183550.943105025	3183550.943105025	3183550.943105025	3183550.943105025	4347648.138759361	2415859.270282899	2701393.899327622	2701393.899327622	2701393.899327622	2701393.899327622	5435945.830133063	29198574.3958836	50936815.0896804	50936815.0896804	50936815.0896804	50936815.0896804	21738240.693796802
641.405_C24H48N16O5_6.34_3512	1919597.2959610305	2480259.823150928	1436558.1187211266	2343383.6860738	1251002.695052981	2542332.6757783704	2213559.457837479	3580706.6203242363	3096887.3878376507	2320367.693571598	2925259.5277573494	1752454.3172766394	4632777.776573021	4025432.3457947983	5286469.308562364	4147405.413953221	2624277.344594412	2872153.3840141622	2872153.3840141622	2872153.3840141622	2872153.3840141622	3417480.670737612	2480259.823150928	2511296.2494646492	2511296.2494646492	2511296.2494646492	2511296.2494646492	3580706.6203242363	28867050.790538535	45954454.144226596	45954454.144226596	45954454.144226596	45954454.144226596	17087403.35368806
641.354_C26H52N6O10S_6.19_573	874607.6971373702	2023129.6547796212	939653.5741897462	1758877.332450074	2978692.062491477	2515365.4846884347	3819577.722010214	2968302.1831800602	3800051.912276193	2290422.103336167	3294884.689590706	3606253.884215509	4844454.122444648	3700203.031934576	5439618.6756775705	3024582.859404035	2777227.025817551	2992417.3118629004	2992417.3118629004	2992417.3118629004	2992417.3118629004	3465835.941162668	2978692.062491477	3001637.4609477557	3001637.4609477557	3001637.4609477557	3001637.4609477557	3024582.859404035	30549497.283993065	47878676.989806406	47878676.989806406	47878676.989806406	47878676.989806406	17329179.70581334
641.353_C33H52O12_5.7_1713	814053.0068851779	1516321.222888171	2606669.238067588	2599945.5132674994	2295424.5375489476	1698042.808114845	2357491.1748061664	4006147.2890169714	2039575.4451469546	2185686.8322490333	2462542.5867216345	3997794.423598256	7314030.427640287	2478449.4352705237	3767731.6102620633	2759506.763511412	2562049.5814870726	2806213.2696872205	2806213.2696872205	2806213.2696872205	2806213.2696872205	3343373.383727547	2357491.1748061664	2470496.010996079	2470496.010996079	2470496.010996079	2470496.010996079	3767731.6102620633	28182545.396357797	44899412.31499553	44899412.31499553	44899412.31499553	44899412.31499553	16716866.918637734
