index	V10-arm-healthy-BC3	V10-arm-healthy-BC6	V10-back-healthy-BC9	V10-arm-psoriasis-BC7	V10-back-healthy-BC8	V10-back-healthy-BE12	V10-arm-healthy-BC4	V10-arm-healthy-BC5	V10-back-psoriasis-BD11	V10-back-healthy-BC10	V10-back-psoriasis-BD12	V10-back-healthy-BC11	V10-back-psoriasis-BE11	V10-back-healthy-BC12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Body_side_left	GROUP_MEAN_Body_side_middle	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Body_side_left	GROUP_SUM_Body_side_middle	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
230.097__5.83_6284	20870146.13566237	72343034.79433984	312664542.9073722	32049382.540667612	59016356.96194559	42801844.28482394	108627672.21322948	26548080.485177733	46199571.43998345	494945239.8698774	12256518.470692033	91184336.1122203	23357400.646537013	60013445.81318643	128901469.95778354	100205540.90540823	52087663.2338154	126937695.16740425	52087663.2338154	126937695.16740425	100205540.90540823	28465718.27447003	66178240.303763136	52607964.200964525	32049382.540667612	59016356.96194559	32049382.540667612	59016356.96194559	52607964.200964525	27703391.593602315	1289014699.5778353	1402877572.6757152	260438316.169077	1142439256.5066383	260438316.169077	1142439256.5066383	1402877572.6757152	113862873.09788013
230.097__3.79_5829	24797605.24165275	26098905.550361205	106181072.0718102	15885352.038047688	129653928.10677785	34569575.68507123	28510932.267628998	19464491.231632635	42021928.573274545	323720929.67226654	16940676.296810087	87414539.90305965	47528139.89868419	126719379.02737902	90713135.875764	73536246.82603261	22951457.265864655	101638907.6927926	22951457.265864655	101638907.6927926	73536246.82603261	30594024.201704126	60992057.79406544	38295752.12917289	24797605.24165275	87414539.90305965	24797605.24165275	87414539.90305965	38295752.12917289	29481302.435042314	907131358.75764	1029507455.5644565	114757286.32932328	914750169.2351334	114757286.32932328	914750169.2351334	1029507455.5644565	122376096.8068165
229.217_C14H28O2_7.5_4476	62995316.96257825	4388973880.034395	8351359866.456657	27223742.59946429	50919592.5452673	64305701.72174049	43949159.20799518	9085223.203583341	81065880.75380293	62323014.45280592	1255493717.1578574	50792433.39821946	37345780.425110236	17214114.38923117	1310191830.2372472	1035931958.807765	906445464.4016033	1107868900.1445212	906445464.4016033	1107868900.1445212	1035931958.807765	350282280.23405874	56621303.49903661	56621303.49903661	43949159.20799518	62323014.45280592	43949159.20799518	62323014.45280592	56621303.49903661	59205830.58945658	13101918302.372473	14503047423.30871	4532227322.008017	9970820101.300692	4532227322.008017	9970820101.300692	14503047423.30871	1401129120.936235
229.216_C14H28O2_7.04_367	2726879.865059155	101146504.12954597	167794473.1333286	8502531.35553323	174047176.25571048	18148559.831075285	134611606.10455108	58452291.23900097	43178644.85081306	220062287.099804	25168853.083334453	110634225.35708688	25652213.555088874	81383438.78872743	106900744.18038899	83679263.18918996	61087962.53873809	96229985.77277434	61087962.53873809	96229985.77277434	83679263.18918996	25625560.711192407	105890364.74331643	69917865.0138642	58452291.23900097	81383438.78872743	58452291.23900097	81383438.78872743	69917865.0138642	25410533.31921166	1069007441.8038899	1171509684.6486595	305439812.6936904	866069871.954969	305439812.6936904	866069871.954969	1171509684.6486595	102502242.84476963
229.18__7.53_5906	10036612.99445763	383233138.34921664	45976543.062384225	105964218.95896953	35273752.24860466	43641951.918267	283827485.7250043	222693854.2905281	26881177.36144164	22732382.529137924	43018344.791304454	31324107.63082347	42722256.21179839	39215388.9824313	111795521.77308552	95467229.64674065	201151062.06363523	36753989.41513256	201151062.06363523	36753989.41513256	95467229.64674065	54646499.3308785	41428670.45034915	42870300.50155142	222693854.2905281	39215388.9824313	222693854.2905281	39215388.9824313	42870300.50155142	42870300.50155142	1117955217.7308552	1336541215.054369	1005755310.3181762	330785904.73619306	1005755310.3181762	330785904.73619306	1336541215.054369	218585997.323514
229.154_C11H20N2O3_1.76_2315	72175274.18172188	30008450.758663762	13582768.836179763	34211864.76649993	45231077.40634871	234705850.91106963	66211222.65064209	31977825.447588757	150508768.34698495	95632041.84161648	29597695.018160023	42576500.58067439	50933439.23515193	154117314.47648674	78621832.70909922	75105006.74698493	46916927.56102328	90765050.73918587	46916927.56102328	90765050.73918587	75105006.74698493	66312941.84169921	55721150.0284954	48082258.320750326	34211864.76649993	50933439.23515193	34211864.76649993	50933439.23515193	48082258.320750326	42572652.00082593	786218327.0909922	1051470094.457789	234584637.80511642	816885456.6526728	234584637.80511642	816885456.6526728	1051470094.457789	265251767.36679685
229.154_C11H20N2O3_1.24_1944	72345918.07888897	29945508.83775663	11362738.717885043	153530485.18595585	47533309.13811306	39564803.24843263	29411383.395107448	20028225.977150537	253674830.52065378	71689384.10407175	200484390.11055815	75582958.10758576	73382916.76908177	153669281.0239984	55113351.062899016	88014723.80108856	61052304.2949719	102993845.74893114	61052304.2949719	102993845.74893114	88014723.80108856	170268155.6465624	43549056.193272844	72017651.09148036	29945508.83775663	73382916.76908177	29945508.83775663	73382916.76908177	72017651.09148036	177007437.64825702	551133510.6289902	1232206133.2152398	305261521.4748595	926944611.7403803	305261521.4748595	926944611.7403803	1232206133.2152398	681072622.5862496
229.143_C12H20O4_4.48_684	32895358.60259587	27276422.196404446	109014964.98340285	33397486.569428902	49654664.79579596	100678490.7755517	23282815.3671282	35919519.7310979	46788666.911105566	153699343.39742872	104534782.10694979	45360493.482012786	31952443.946576074	50744940.738704816	62852701.40701232	60371456.68601311	30554320.493331064	76936532.34861426	30554320.493331064	76936532.34861426	60371456.68601311	54168344.883515075	47507579.13890438	46074580.196559176	32895358.60259587	50744940.738704816	32895358.60259587	50744940.738704816	46074580.196559176	40093076.74026723	628527014.0701232	845200393.6041836	152771602.4666553	692428791.1375283	152771602.4666553	692428791.1375283	845200393.6041836	216673379.5340603
229.143_C12H20O4_3.24_1620	21893108.119015004	85220036.49427594	57641439.97693202	42656104.848804444	67421942.72935772	94351366.83591238	37892907.07760091	26556402.801123485	50257763.1922953	79178024.29898584	67794522.3519216	80985393.0311742	48380365.33659023	49862538.9159989	60100316.028037645	57863708.28642772	42843711.86816396	66208150.74101869	42843711.86816396	66208150.74101869	57863708.28642772	52272188.932402894	62531691.35314487	53949601.58461366	37892907.07760091	67421942.72935772	37892907.07760091	67421942.72935772	53949601.58461366	49319064.264442764	601003160.2803764	810091916.0099881	214218559.34081978	595873356.6691682	214218559.34081978	595873356.6691682	810091916.0099881	209088755.72961158
229.118_C10H16N2O4_1.69_855	126731028.15029156	231204085.92558444	32196853.02401486	32390309.85243771	33167535.199970517	141048049.48260534	197166565.53480732	181937787.52824548	34861079.07301288	83802432.26124385	27394893.80562427	26672251.470635854	12581345.50790025	72011947.03263809	112593853.56100373	88083297.4177866	153885955.3982733	51526265.206405096	153885955.3982733	51526265.206405096	88083297.4177866	26806907.05974378	105266730.2057677	53436513.05282548	181937787.52824548	33167535.199970517	181937787.52824548	33167535.199970517	53436513.05282548	29892601.82903099	1125938535.6100373	1233166163.8490124	769429776.9913665	463736386.85764587	769429776.9913665	463736386.85764587	1233166163.8490124	107227628.23897512
229.086_C14H12O3_5.52_2667	36043998.5262885	67651912.10466664	18960807.565007735	40494027.07211277	23710987.212013274	19820759.76863992	121038654.59456354	87955851.89481497	14471595.488234136	109992314.03793408	27173037.0756203	25608993.801675197	28561823.469466794	78052098.25072105	58883637.775632486	49966918.63298278	70636888.83848928	38483601.85214583	70636888.83848928	38483601.85214583	49966918.63298278	27675120.776358496	51847955.315477565	32302910.99787765	67651912.10466664	25608993.801675197	67651912.10466664	25608993.801675197	32302910.99787765	27867430.27254355	588836377.7563249	699536860.861759	353184444.1924464	346352416.6693125	353184444.1924464	346352416.6693125	699536860.861759	110700483.10543399
228.268_C15H33N_5.18_1288	26585681.441598948	78019654.90860204	48659435.85460977	9061727.612084866	209100943.01048583	28370744.5754536	84989722.41572966	72664293.26580118	88825470.27317016	270900049.7061446	55694217.310892515	355514037.1027025	25640597.856249247	186660513.71967825	136146507.60008064	110049077.7895145	54264215.928763345	141040667.71215403	54264215.928763345	141040667.71215403	110049077.7895145	44805503.26309919	81504688.66216585	75341974.08720161	72664293.26580118	88825470.27317016	72664293.26580118	88825470.27317016	75341974.08720161	40667407.58357088	1361465076.0008063	1540687089.0532029	271321079.6438167	1269366009.4093864	271321079.6438167	1269366009.4093864	1540687089.0532029	179222013.05239677
228.232_C14H29NO_7.49_128	13744083.711532615	76598871.22453156	68485497.4156212	92827563.68728979	106416597.35079178	2072437.6238573226	55518641.90207259	83042395.79462786	93944039.17567128	89519381.9110417	53347906.07407197	76081947.67406043	84892811.89859211	13602072.40280663	58508192.701094374	65006731.98904065	64346311.264010884	65373632.39183494	64346311.264010884	65373632.39183494	65006731.98904065	81253080.2089063	72283722.54484081	76340409.449296	76598871.22453156	76081947.67406043	76598871.22453156	76081947.67406043	76340409.449296	88860187.79294094	585081927.0109438	910094247.8465691	321731556.3200544	588362691.5265144	321731556.3200544	588362691.5265144	910094247.8465691	325012320.8356252
228.232_C14H29NO_6.57_1317	35194232.92127118	122129218.09424295	65850015.94296205	18116216.09414897	105936980.17787884	33267072.850448932	113025815.47742015	71796111.7140793	28860194.133152697	57735650.16506073	20405993.930207923	85875869.88945174	29174972.572707728	60528726.01817465	75133969.32509907	60564076.42722914	72052318.8602325	54181719.52000503	72052318.8602325	54181719.52000503	60564076.42722914	24139344.18255433	68823063.82852069	59132188.09161769	71796111.7140793	57735650.16506073	71796111.7140793	57735650.16506073	59132188.09161769	24633094.03168031	751339693.2509906	847897069.981208	360261594.30116254	487635475.6800453	360261594.30116254	487635475.6800453	847897069.981208	96557376.73021732
228.196_C13H25NO2_4.59_2699	18440732.079835914	531623641.7145959	30007423.016035277	59476423.82419878	64966288.13932866	54480555.334775776	186981870.5414064	204711841.7421409	33251987.94919534	64482278.08013577	25968438.52518001	42023521.558999985	24282403.303530112	79319692.45875356	127703784.4666008	101429792.73343661	200246901.98043558	46531398.707326055	200246901.98043558	46531398.707326055	101429792.73343661	35744813.40052606	64724283.10973221	56978489.57948728	186981870.5414064	42023521.558999985	186981870.5414064	42023521.558999985	56978489.57948728	29610213.237187676	1277037844.666008	1420017098.2681127	1001234509.9021779	418782588.3659345	1001234509.9021779	418782588.3659345	1420017098.2681127	142979253.60210425
228.159__4.46_5873	26246688.543962143	36660748.14923486	40219478.969332345	56092275.19669827	61323698.629294135	61862747.40705577	28431242.262644015	52248207.12355464	47663997.68700437	214605083.19723982	36130957.08467548	61165669.30810997	48362529.001235455	47082052.92136152	62984561.65117893	58435383.962957345	39935832.25521879	68712912.68947877	39935832.25521879	68712912.68947877	58435383.962957345	47062439.742403395	49665130.02245808	48013263.344119914	36660748.14923486	48362529.001235455	36660748.14923486	48362529.001235455	48013263.344119914	48013263.344119914	629845616.5117893	818095375.4814029	199679161.27609393	618416214.2053089	199679161.27609393	618416214.2053089	818095375.4814029	188249758.96961358
228.122_C7H13N7O2_1.12_2407	27660595.222506538	234197975.43041036	57974168.41461595	10562496.885477295	52293437.03101012	98895204.90285124	104099266.16545105	78017162.80441163	15833237.397754848	90699978.64133686	10971717.809871523	53966875.59478939	131900853.93632588	124499446.31870894	92230411.0526092	77969458.32539442	90907499.30165139	70781657.7830294	90907499.30165139	70781657.7830294	77969458.32539442	42317076.50735739	84358570.72287425	67995665.60951379	78017162.80441163	57974168.41461595	78017162.80441163	57974168.41461595	67995665.60951379	13402477.603813186	922304110.526092	1091572416.555522	454537496.5082569	637034920.0472647	454537496.5082569	637034920.0472647	1091572416.555522	169268306.02942955
227.201_C14H26O2_6.56_2939	5928075.224603823	51628176.795607954	209279931.69110945	8465719.982804919	12176739.125481157	92751672.19769911	80038246.79587947	19449852.394799463	49496358.6887556	334027735.3451606	31140309.224369448	179501336.44673368	25633944.020868674	169270745.00281563	115405251.10198903	90627774.4954778	33102014.238739125	122586530.19366595	33102014.238739125	122586530.19366595	90627774.4954778	28684082.97919966	86394959.49678929	50562267.74218178	19449852.394799463	92751672.19769911	19449852.394799463	92751672.19769911	50562267.74218178	28387126.622619063	1154052511.0198903	1268788842.9366891	165510071.19369563	1103278771.7429936	165510071.19369563	1103278771.7429936	1268788842.9366891	114736331.91679864
227.201_C14H26O2_6.11_3888	13690481.647870528	44216536.54171195	75663283.84137861	18166346.98889425	87974591.81689887	45632494.815364845	32829591.900358465	25248528.881413236	42278581.099560775	94312305.51212984	30852007.787979964	101185881.41653526	25681924.379374333	58903041.58164162	57965673.795530334	49759685.58650805	26830297.192049686	62498234.69454046	26830297.192049686	62498234.69454046	49759685.58650805	29244715.063952327	52267768.19850323	43247558.82063636	25248528.881413236	58903041.58164162	25248528.881413236	58903041.58164162	43247558.82063636	28266966.08367715	579656737.9553033	696635598.2111127	134151485.96024843	562484112.2508641	134151485.96024843	562484112.2508641	696635598.2111127	116978860.2558093
227.104__2.72_2928	272478870.0807447	254273280.40734884	15086318.979683343	35822889.39514162	18114775.543399137	102534676.97468168	307098794.70908624	151200298.32254982	21804961.412756104	17236378.748619158	14306899.943235386	80179252.790255	5277489.492933876	71924316.94023302	129012696.34966008	97667085.98147629	204174826.58297426	38496118.98064408	204174826.58297426	38496118.98064408	97667085.98147629	19303060.061016742	91356964.88246834	53873603.16768732	254273280.40734884	18114775.543399137	254273280.40734884	18114775.543399137	53873603.16768732	18055930.677995745	1290126963.4966009	1367339203.740668	1020874132.9148712	346465070.8257967	1020874132.9148712	346465070.8257967	1367339203.740668	77212240.24406697
226.217__4.61_5518	56783931.61174895	148108876.86236045	11893266.258550465	22397209.464412235	46070458.176529706	35983854.48022485	92620159.67272122	117467919.71330072	43383387.149033874	76234179.86022097	26867724.502825435	126801578.42421885	8706050.703706471	91565540.86801703	80352976.59278932	64634581.2677051	87475619.46490872	51945115.60259196	87475619.46490872	51945115.60259196	64634581.2677051	25338592.954994503	83899860.364119	51427194.89413933	92620159.67272122	43383387.149033874	92620159.67272122	43383387.149033874	51427194.89413933	24632466.983618833	803529765.9278933	904884137.7478714	437378097.3245436	467506040.4233276	437378097.3245436	467506040.4233276	904884137.7478714	101354371.81997801
226.18_C13H23NO2_7.66_3256	85491781.4503432	215236522.59992802	32009384.079574753	29414621.302439213	35055941.13651117	52950511.725878604	95339206.06941414	72958297.30237584	43568653.64599828	59877291.79926163	56970197.379747495	25019851.372682095	34756937.48709037	56454959.38532066	73039374.69212902	63936011.19546896	99688085.74490008	44073747.55689612	99688085.74490008	44073747.55689612	63936011.19546896	41177602.453818835	58166125.59229115	54702735.55559963	85491781.4503432	43568653.64599828	85491781.4503432	43568653.64599828	54702735.55559963	39162795.566544324	730393746.9212902	895104156.7365655	498440428.7245004	396663728.01206505	498440428.7245004	396663728.01206505	895104156.7365655	164710409.81527534
