index	V8-arm-healthy-BD3	V8-arm-healthy-BE3	V8-arm-healthy-BD4	V8-arm-healthy-BE4	V8-arm-healthy-BE5	V8-arm-healthy-BD6	V8-arm-healthy-BE7	V8-arm-healthy-BD5	V8-arm-healthy-BD8	V8-arm-healthy-BE8	V8-arm-psoriasis-BE10	V8-arm-psoriasis-BE9	V8-arm-healthy-BD7	V8-arm-healthy-BE6	V8-arm-psoriasis-BD10	V8-arm-psoriasis-BD9	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
519.401_C30H56O5_9.22_461	1485074.5517188443	5928159.590364869	61667313.351834655	45064556.16635213	56657511.222999655	10012023.947475327	42020247.087727904	41074759.05928212	57735363.021338284	54368892.86781537	29871094.32555614	35825877.06730192	78181255.9516931	53127116.33442329	74530486.91791525	101629778.20205866	42276856.09608547	46823719.3541161	46823719.3541161	40357931.83281766	53289506.875414535	46823719.3541161	60464309.128208	49095836.25038771	49095836.25038771	49095836.25038771	43542401.62704001	59701338.18658647	49095836.25038771	55178181.99260859	507322273.15302557	749179509.6658576	749179509.6658576	322863454.6625413	426316055.0033163	749179509.6658576	241857236.512832
519.401_C30H56O5_8.95_2811	1594296.874547305	6364156.12657112	66202740.34375384	32568107.764349397	60824483.83342734	10748375.203708056	45110697.319627374	44095671.77297832	61981608.06757946	58367545.165615134	32068014.543392427	56174558.167274095	83931228.8179085	57034440.07416921	80011957.7930906	109104312.34643716	44068612.61368625	50386387.138401836	50386387.138401836	43564000.37430327	57208773.902500406	50386387.138401836	69339710.71254857	51072568.6968983	56604499.12072165	56604499.12072165	50642627.74345073	64092174.20566665	56604499.12072165	68093257.98018235	528823351.364235	806182194.2144294	806182194.2144294	348512002.99442613	457670191.22000325	806182194.2144294	277358842.8501943
519.195_C18H43N3O5PSSe_4.14_425	8744451.582110027	49862132.615284	93899076.71861222	8102964.343141904	3116008.459173312	14490089.229171347	94921678.57832885	23008251.653212044	76562388.6284353	7360298.970669219	77197402.10358605	139350315.60421225	6285222.204044583	116224172.43985909	159290724.576304	29548090.899801392	41881394.61850349	56747704.2878716	56747704.2878716	62016871.63928183	51478536.93646137	56747704.2878716	101346633.29597592	18749170.441191696	39705111.7575427	39705111.7575427	63529767.35943502	26278171.27650672	39705111.7575427	108273858.85389915	502576735.4220419	907963268.6059456	907963268.6059456	496134973.11425465	411828295.49169093	907963268.6059456	405386533.1839037
518.889__8.41_1294	18613914.647113446	9787458.602429014	71571931.759703	34356476.900062636	102087064.26389365	71365143.55046766	161043191.76684645	37533340.197027326	45378899.11453423	34611994.09519484	25501254.63469609	23724686.32329783	71151479.96650463	149187603.08740294	44446197.806232296	42077789.30276559	67224041.49593166	58902401.62613573	58902401.62613573	67537466.20922792	50267337.043043524	58902401.62613573	33937482.01674795	58265189.54051943	43261993.55449894	43261993.55449894	34484235.49762873	44912548.460383266	43261993.55449894	33789521.96873084	806688497.9511799	942438426.0181717	942438426.0181717	540299729.6738234	402138696.3443482	942438426.0181717	135749928.0669918
518.404_C21H55BN9Se_7.84_1116	281008.63043247367	232598.96938310168	23861824.8247143	7258890.575737965	54751264.759597644	58035350.67577543	45838139.92001104	51741348.74778647	58979141.32655315	50544511.78832784	59536620.48842568	50972256.75302251	52056851.132160686	59673833.48883242	50518476.08134845	55092889.35318261	38604563.73660938	42460937.96970573	42460937.96970573	41101014.59291728	43820861.3464942	42460937.96970573	54030060.668994814	51142930.26805715	51356802.75040449	51356802.75040449	50758384.270675175	51899099.93997358	51356802.75040449	53032573.05310255	463254764.8393125	679375007.5152917	679375007.5152917	328808116.7433382	350566890.7719536	679375007.5152917	216120242.67597926
518.32_C26H45N3O6_5.93_2394	28186678.479794286	4586987.700509407	39189163.279646225	20825190.84197499	51465502.89569851	52836244.83670902	69272923.86697279	68567925.91949697	39722624.874330156	79431119.58742653	64584496.1599949	62200711.003189854	55335453.206818245	40791394.46006161	64036731.3044181	41508138.84221585	45850934.162453234	48908830.4537036	48908830.4537036	49144790.814478576	48672870.09292861	48908830.4537036	58082519.32745467	46128448.67788006	52150873.86620377	52150873.86620377	56833106.94944418	47172191.83946244	52150873.86620377	63118721.153803974	550211209.9494388	782541287.2592576	782541287.2592576	393158326.5158286	389382960.7434289	782541287.2592576	232330077.30981869
517.385_C23H48N8O5_8.91_552	815512.4867885394	982981.1758643617	61763726.61628861	40907591.556545004	119090290.77269882	51775231.405536704	63979488.40785284	35632490.61153114	29166402.893186975	103310035.59742391	38701915.33882764	47813728.32586092	64738202.599780194	83790348.27968587	63192284.06241451	147724447.4049472	54662691.866931915	59586542.34595208	59586542.34595208	62322047.43184492	56851037.26005924	59586542.34595208	74358093.78301257	56769479.01091266	56769479.01091266	56769479.01091266	55896608.36685688	56769479.01091266	56769479.01091266	55503006.194137715	655952302.403183	953384677.5352333	953384677.5352333	498576379.45475936	454808298.0804739	953384677.5352333	297432375.1320503
517.371_C27H58N2O2Se_6.68_199	14993069.310311137	9373520.87461882	8801264.802547226	80298074.04684375	7437916.989511518	78923212.76659091	122991572.51988159	66433122.751526326	13165553.593396286	40573754.25297941	44888734.6797231	22283421.580668192	10935116.180827396	82978671.06038743	35792769.13946137	37523923.58855135	44742070.76245182	42337106.13361411	42337106.13361411	51353208.25057673	33321004.0166515	42337106.13361411	35122212.247101	27783411.781645276	36658346.364006355	36658346.364006355	42731244.466351256	25392919.224886253	36658346.364006355	36658346.364006355	536904849.1494218	677393698.1378257	677393698.1378257	410825666.0046138	266568032.133212	677393698.1378257	140488848.988404
517.32_C14H41N14O5P_4.28_2341	47011412.56461452	34040165.715714194	46155183.68074238	44592879.29916952	38099688.549068116	99989866.67437027	138178092.34143543	48937720.31044904	37016893.8562481	46924869.912598334	23972449.809789307	23560548.668990992	35129769.81737532	58367572.24471496	56687360.48188128	21728527.55070543	56203676.24720835	50024562.592366695	50024562.592366695	50967033.31768511	49082091.86704829	50024562.592366695	31487221.627841756	46540026.79667036	45374031.48995595	45374031.48995595	41346283.92411882	46583298.12267845	45374031.48995595	23766499.23939015	674444114.9665002	800393001.4778671	800393001.4778671	407736266.5414809	392656734.93638635	800393001.4778671	125948886.51136702
517.225__3.58_4851	32890065.974903483	33031510.738126952	43754330.36347762	30767922.403530408	37277735.78118042	158089981.8616461	37428370.47390655	43061484.34029186	52944259.86613963	33067029.760756716	48853308.39898419	57043462.50655821	48152342.95779697	34935538.96357992	48285992.201370634	47480226.42911662	48783381.12377805	49191472.68883539	49191472.68883539	39050609.87832792	59332335.49934286	49191472.68883539	50415747.38400741	37353053.12754348	43407907.35188474	43407907.35188474	36106637.37238017	47816284.6934568	43407907.35188474	48569650.30017741	585400573.4853367	787063563.0213662	787063563.0213662	312404879.02662337	474658683.9947429	787063563.0213662	201662989.53602964
516.3_C22H45NO12_2.76_3464	22514935.77335514	38413726.93070349	18623249.87634721	17892715.68508607	14692926.116896538	179250806.1439756	115669020.8373588	26954221.13424859	17050988.316913564	22749627.04979213	63910505.42098311	31291655.6765158	272380681.0048597	24470607.600972485	403953781.0176166	23551314.912183393	64221958.87254244	80835672.71861301	80835672.71861301	41136348.16478856	120534997.27243748	80835672.71861301	130676814.25682473	23610117.325382307	25712414.367610537	25712414.367610537	27881131.638744142	25252768.02321599	25712414.367610537	47601080.548749454	770663506.4705093	1293370763.4978082	1293370763.4978082	329090785.3183085	964279978.1794999	1293370763.4978082	522707257.0272989
516.394_C24H51N8O2S_7.68_729	438982.15093983564	834296.491274528	178865233.08281517	157900500.6162849	119762022.0932121	25389229.527290113	7828226.262995152	146514019.9281443	136531223.90502113	69252701.52638237	14451799.298814839	24288109.07590932	21076007.243814606	15956448.140241057	46631576.92438613	41632411.082689054	73362407.58070126	62959549.20938841	62959549.20938841	51284262.93813928	74634835.48063755	62959549.20938841	31750974.095449835	47320965.526836246	33510820.304989584	33510820.304989584	20122278.608075187	44131994.003537595	33510820.304989584	32960260.07929919	880348890.9684151	1007352787.3502146	1007352787.3502146	410274103.50511426	597078683.8451004	1007352787.3502146	127003896.38179934
515.41__9.73_5334	14588073.649223013	38716648.649287164	132540078.87885605	30923725.10045763	64723386.997194126	76718609.72522435	23558232.80019805	55163069.36946323	74363208.80284871	22517745.446616225	37989874.74083686	17529303.21841748	32834056.694028996	27123170.38731698	41073058.979868986	28753258.386803888	49480833.875059545	44944718.86416511	44944718.86416511	32885260.917540565	57004176.810789645	44944718.86416511	31336373.831481807	35775352.671658084	35411965.71743293	35411965.71743293	29023447.743887305	48118064.17466611	35411965.71743293	33371566.563820373	593770006.5007145	719115501.8266418	719115501.8266418	263082087.34032452	456033414.48631716	719115501.8266418	125345495.32592723
515.391_C25H50N6O5_7.67_181	21191006.680241175	27409265.614424527	70568817.01006338	70177326.32488829	47326237.93845379	59297106.628768325	67963739.48593727	53252621.15679978	69477215.98054305	37890923.464735486	22547355.744455166	14400835.966239654	2765669.889458542	65931193.20753856	23421535.679574106	23410644.694199275	49437593.61515435	42314468.46664502	42314468.46664502	44205859.71833409	40423077.21495595	42314468.46664502	20945093.02111705	56274863.89278405	42608580.701594636	42608580.701594636	42608580.701594636	38337078.41818694	42608580.701594636	22979000.21932722	593251123.3818521	677031495.4663203	677031495.4663203	353646877.74667275	323384617.7196476	677031495.4663203	83780372.0844682
515.371_C26H48N6O3_8.95_3755	8219119.336293354	8969066.211394133	24435034.451587975	202302099.5076158	20087254.28018289	24535142.619974658	36841187.981675155	38635621.87449594	242277145.5577774	68397559.21339568	71225112.41927327	67745147.44532546	86042920.47324705	35298780.925727256	47938846.840229996	55923277.350741535	66336744.36944727	64929582.28055859	64929582.28055859	63858275.99807371	66000888.56304348	64929582.28055859	60708096.01389257	36069984.453701206	43287234.35736297	43287234.35736297	52293167.713500306	43287234.35736297	43287234.35736297	61834212.3980335	796040932.4333673	1038873316.4889375	1038873316.4889375	510866207.9845897	528007108.50434786	1038873316.4889375	242832384.05557027
515.325_C24H50N5O2Se_6.94_1551	7385993.413479274	0.5876647587950103	95115236.62380156	76102233.66509856	51561508.481315255	77584814.29918842	103950364.90695338	20932277.27505341	123898662.77419277	25556437.9009075	13112269.34294891	6291890.918849899	114362881.77973145	193998647.262444	22029888.71595755	26938454.990813315	74204088.24748588	59926347.68365	59926347.68365	58821669.13327278	61031026.23402722	59926347.68365	17093125.992142417	76843523.98214349	39249981.736064285	39249981.736064285	38558973.19111138	52261634.64500087	39249981.736064285	17571079.02945323	890449058.9698305	958821562.9384	958821562.9384	470573353.06618226	488248209.8722178	958821562.9384	68372503.96856967
515.262_C21H42N2O10S_6.88_2331	23444857.57572021	18285293.041770775	40315486.19474454	106855147.80012684	82068384.27015002	55318617.87007687	47798288.1250919	54137528.21441561	81957430.05029128	31906990.14673901	15092030.443799997	7182755.42360144	81753650.67712545	99619264.32787065	9816458.53800883	29618999.952175394	60288411.524510264	49073198.9157318	49073198.9157318	51101019.19739383	47045378.63406977	49073198.9157318	15427561.089396415	54728073.04224624	44056887.15991822	44056887.15991822	39852639.13591546	47226507.204580076	44056887.15991822	12454244.490904413	723460938.2941232	785171182.6517088	785171182.6517088	408808153.5791506	376363029.07255816	785171182.6517088	61710244.35758566
514.239_C24H31N7O6_4.11_1357	10544606.28788913	18861250.979295384	103530974.17307131	8285677.930331375	10243356.939771898	13536142.16962311	107600432.1878226	14733829.351811761	111833815.9077046	35196033.993917145	82096926.89986767	121007667.50947173	7894423.911292862	94027451.31347245	167891872.119679	26517613.878872853	44690666.26216697	58362629.72211844	58362629.72211844	59664849.71924378	57060409.72499308	58362629.72211844	99378520.10197282	16797540.165553574	30856823.936394997	30856823.936394997	58646480.44689241	20625721.615342308	30856823.936394997	101552297.2046697	536287995.14600366	933802075.553895	933802075.553895	477318797.75395024	456483277.79994464	933802075.553895	397514080.4078913
513.418__9.46_5122	11965693.286327714	13838358.388495281	75492829.11932118	100229980.23546313	48875665.33950343	95629367.90080532	131458739.81817266	16579193.611790124	21597275.12969799	56678580.88054789	18201662.88239325	37204307.359544516	70709458.3659405	183737083.6165639	19325980.468118157	28322577.172601644	68899352.14105242	58115422.098455414	58115422.098455414	73778047.3150855	42452796.88182533	58115422.098455414	25763631.97066439	63694019.623244196	43039986.34952398	43039986.34952398	52777123.11002566	24959926.151149817	43039986.34952398	23824278.8203599	826792225.6926291	929846753.5752866	929846753.5752866	590224378.520684	339622375.0546026	929846753.5752866	103054527.88265756
513.413_C30H56O6_8.57_263	9528135.991078794	14432355.677146021	76630935.16842104	86136688.68711635	70040023.39616467	35399589.39899147	109546531.2132453	28969389.75606603	87825476.44647387	43163634.55407149	24207970.527135406	23671293.10861641	122821074.00205807	171811262.7749738	20683245.481488094	21865611.639361244	71358758.08881724	59170826.11390051	59170826.11390051	67876219.99230869	50465432.23549233	59170826.11390051	22607030.18915029	73335479.28229286	39281611.97653148	39281611.97653148	56601828.975118086	32184489.577528752	39281611.97653148	22768452.37398883	856305097.0658069	946733217.8224082	946733217.8224082	543009759.9384695	403723457.8839386	946733217.8224082	90428120.75660115
513.366__8.18_2731	14801658.704590393	31129985.19664893	9339552.144611143	18425942.8382518	62739310.88517934	296245025.46204305	139575419.1099388	18187739.71390275	29811714.985780753	20525777.06173044	6327616.240236861	13490238.235592766	643925724.486193	335939953.6418875	246314280.04578793	28339928.72693425	135053983.68589646	119694991.71745685	119694991.71745685	78519280.4011833	160870703.03373042	119694991.71745685	73618015.81213795	30470850.091214843	29075821.8563575	29075821.8563575	25827881.129189685	29075821.8563575	29075821.8563575	20915083.481263507	1620647804.2307575	1915119867.4793096	1915119867.4793096	628154243.2094665	1286965624.2698433	1915119867.4793096	294472063.2485518
512.841__8.17_5805	24183081.427999903	24005981.62324712	59006370.31457136	31009220.757732227	32932126.97446459	38635378.18044522	45579430.00563418	35761932.070934616	18044131.050283704	11743603.465447938	53283259.66306914	18585514.228348065	273109618.716169	91509907.70400262	118994325.7171874	45953749.74550709	57126731.85757771	57646101.97781527	57646101.97781527	38581130.552743234	76711073.40288728	57646101.97781527	59204212.338527925	34347029.5226996	37198655.12568992	37198655.12568992	31970673.86609841	42294563.96297616	37198655.12568992	49618504.70428811	685520782.2909325	922337631.6450443	922337631.6450443	308649044.42194587	613688587.2230983	922337631.6450443	236816849.3541117
512.43_C30H57NO5_8.99_1142	1062186.2916758088	1084208.9008188453	27596572.1446225	25233028.07844898	83497147.72728357	71125592.70251161	58296566.76765737	42256677.08927131	44433784.14631565	53282489.860829554	35406409.64883794	65119424.47839241	87586138.08941178	36616038.942202516	49684899.38365716	141072099.18367344	44339202.56175412	51459578.96472565	51459578.96472565	44816914.300558895	58102243.62889241	51459578.96472565	72820708.17364024	43345230.61779348	47059341.7649864	47059341.7649864	44949264.401516035	47059341.7649864	47059341.7649864	57402161.93102478	532070430.74104947	823353263.4356104	823353263.4356104	358535314.40447116	464817949.03113925	823353263.4356104	291282832.69456095
